DefaultSC.ElapsedSecs   DefaultSC.SunMJ2000Ec.X   DefaultSC.SunMJ2000Ec.Y   DefaultSC.SunMJ2000Ec.Z   DefaultSC.SunMJ2000Ec.VX   DefaultSC.SunMJ2000Ec.VY   DefaultSC.SunMJ2000Ec.VZ   
8032430.563129974       -144796569.3185466        -35770058.53427149        222.8480823840946         5.861113894520271          -29.09188976211333         -0.0003114213110553266     
8059430.563129974       -144636492.678209         -36555369.2962525         214.7147176656872         5.996300779327713          -29.07950589496137         -0.0002905084744249109     
8086430.563129974       -144472775.1308211        -37340365.39619454        207.1915350034833         6.130815532450357          -29.06862833006779         -0.0002661593835728837     
8113430.563129974       -144305434.3473844        -38125091.50907906        200.376691326499          6.264696874740194          -29.05956174855916         -0.0002379658993802991     
8140430.563129974       -144134486.6420385        -38909601.23007045        194.3802036885172         6.398007958235223          -29.05266390626023         -0.0002054557284285608     
8167430.563129974       -143959946.1878036        -39693958.65386026        189.3258458357304         6.530846159834939          -29.04835685927384         -0.0001680798610799172     
8194430.563129974       -143781823.9159791        -40478240.29046817        185.353416275233          6.663356974584684          -29.04714073783852         -0.0001251975733218558     
8221430.563129974       -143600125.9648523        -41262537.39246416        182.6214462611824         6.795753885241574          -29.04961051929287         -7.605882928096719e-05     
8248430.563129974       -143414851.4810102        -42046958.77965504        181.3104164525867         6.928347016065123          -29.05647614130096         -1.978428660898146e-05     
8275430.563129974       -143225989.4829766        -42831634.25225546        181.6265355851501         7.061584790714353          -29.06858591876178         4.465605710279874e-05      
8302430.563129974       -143033514.3562102        -43616718.67146212        183.8060852941126         7.19611493709314           -29.08695226762501         0.0001184627569514873      
8329430.563129974       -142837379.3376917        -44402396.7337912         188.1202157996595         7.332874302711554          -29.11277655430148         0.0002030188789667875      
8356430.563129974       -142637507.036872         -45188888.32403992        194.8798145074397         7.473221300191586          -29.14746519108392         0.0002998802455671523      
8383430.563129974       -142433775.5953241        -45976454.00302555        204.4395260326564         7.619130179288971          -29.19261936031164         0.0004107159044099973      
8410430.563129973       -142225998.5019234        -46765399.47688991        217.1989160478115         7.773470807031282          -29.24996126309662         0.0005371436410932517      
8437430.563129973       -142013895.4546329        -47556076.44264627        233.596682254225          7.940394206300515          -29.32112266271511         0.0006803565097239783      
8464430.563129973       -141797051.4386817        -48348874.39902058        254.0900121666491         8.125812323389095          -29.40715688767084         0.0008403574345834386      
8489461.765233474       -141591261.9191642        -49086106.31165566        277.1203986853361         8.321275045501697          -29.49979542789021         0.00100147048652488        
8512757.148254046       -141395032.2152658        -49774407.8766039         302.2618014588952         8.530905359740965          -29.59461504931174         0.001157335835662465       
8530393.656241056       -141243011.1133397        -50297006.13858227        323.7053087577224         8.711992222577521          -29.66859097270273         0.001273596982333203       
8550112.938589998       -141069005.5446815        -50882844.09142713        350.027777004987          8.941234169560595          -29.74804053145425         0.001393529763159762       
8566536.335250944       -140920430.6529655        -51371897.66167169        373.6281003952026         9.155402313472543          -29.80588750382885         0.001477304520346223       
8582536.514478013       -140772138.6618733        -51849163.46232079        397.7762296423316         9.384033957187558          -29.84899462448721         0.001536933078185143       
8597057.52712955        -140634273.1035816        -52282788.67515154        420.3383244611323         9.606495775405113          -29.87188394100327         0.00156620201452462        
8610182.111548644       -140506819.587672         -52674889.89908116        440.9359092414379         9.816762789023715          -29.87591280035353         0.001568543588067684       
8623243.503009982       -140377203.470041         -53065040.77596004        461.3046946451068         10.03092495674022          -29.86210243025145         0.001546221973988793       
8635399.913455371       -140254046.5253127        -53427893.19785462        479.8610573336482         10.23093369018759          -29.8324974627291          0.001503206665109502       
8646405.291734055       -140140464.8510632        -53755999.91130993        496.1085953116417         10.4095806255186           -29.79200682875351         0.001446818628416224       
8658228.250629246       -140016283.3458565        -54107905.98451244        512.7748015969992         10.59611930017739          -29.73507091566792         0.001369868547312692       
8669889.314103091       -139891685.4859361        -54454262.0008488         528.2377730235457         10.77232615141924          -29.66696628928116         0.001280182485185577       
8681842.156488681       -139761894.1274           -54808397.95616759        542.9346591159701         10.94314895482223          -29.58704731989126         0.001177428355621402       
8694361.233642768       -139623836.8719388        -55178231.76340064        556.9580591358244         11.11028717720151          -29.49499132470467         0.001061856016114859       
8706648.847847747       -139486372.2275929        -55540069.06014001        569.2847860455513         11.26222006915906          -29.39890393195507         0.00094406366688915        
8721799.503782414       -139314423.5111853        -55984554.73829435        582.4758740514517         11.43340266258133          -29.27599331252987         0.0007973372629130893      
8736934.642813344       -139140188.7737887        -56426709.50916329        593.4473815634847         11.58785171447375          -29.15155257126086         0.0006531584311790795      
8750991.126742994       -138976375.1827768        -56835669.18728618        601.7145936787128         11.71807043208989          -29.03676475665505         0.0005240556059540324      
8766437.839881051       -138794346.666823         -57283233.29536419        608.7587598524988         11.84845528339811          -28.91323027796575         0.0003893652255957392      
8781699.029293831       -138612613.9577491        -57723575.94382948        613.7386224381626         11.96619490614384          -28.79497886216999         0.0002646932844143635      
8799141.290935466       -138402804.2195566        -58224685.28042316        617.1894708089531         12.08965393719957          -28.66523821444228         0.0001329024217966435      
8817133.471299265       -138184215.774351         -58739279.12887795        618.4463666751981         12.20700434017734          -28.53779224700955         8.774123369192921e-06      
8837171.563219512       -137938380.5134213        -59309762.62199003        617.3484869711101         12.32834696019398          -28.4034093276998          -0.0001160896862462124     
8859973.091718264       -137655789.1314862        -59955746.74553669        613.2303280830383         12.45731683519285          -28.25961784212197         -0.0002424917748626854     
8884368.673336215       -137350284.7542702        -60643379.47515244        605.8328268155456         12.58741112415923          -28.11550664717614         -0.0003613310581744855     
8911368.673336215       -137008558.8283765        -61400460.93773056        594.4946429803968         12.72463434126908          -27.9662675487455          -0.0004757671261454988     
8938368.673336215       -136663198.7841745        -62153640.76412793        580.278967063874          12.85691406412756          -27.82623912504438         -0.0005749043561866785     
8965368.673336215       -136314315.8570407        -62903147.65682113        563.5662343725562         12.9858015728647           -27.69397380391377         -0.0006610922036092148     
8992368.673336215       -135961986.2981948        -63649173.94300005        544.6787895560265         13.11236728915002          -27.56822533784631         -0.0007362907286179166     
9019368.673336215       -135606262.1852295        -64391880.94361422        523.8907808437944         13.23735203692917          -27.44794017665116         -0.0008021191032039354     
9046368.673336215       -135247178.8450947        -65131403.89034717        501.4366180226207         13.36126975454327          -27.33223515299173         -0.0008599108032232294     
9073368.673336215       -134884759.9784631        -65867856.18325935        477.5179786011577         13.48447721063516          -27.22037208104639         -0.000910764955525778      
9100368.673336215       -134519021.2212233        -66601332.97561438        452.3095229230821         13.60722152641158          -27.11173376146415         -0.0009555903933655685     
9127368.673336215       -134149972.6374123        -67331914.14981662        425.9635245725513         13.72967278888489          -27.0058030009016          -0.0009951420129947763     
9154368.673336215       -133777620.476129         -68059666.77183971        398.6136150732637         13.85194661095041          -26.90214495300076         -0.001030050193099541      
9181368.673336215       -133401968.4173155        -68784647.11137365        370.3778156340122         13.9741198682987           -26.80039254707921         -0.001060844375338377      
9208368.673336215       -133023018.4595886        -69506902.30559009        341.3609987534583         14.09624176837783          -26.70023458583216         -0.001087971894099482      
9235368.673336215       -132640771.5553459        -70226471.73254253        311.6568945534527         14.21834169820862          -26.60140606703014         -0.001111813008121132      
9262368.673336215       -132255228.0660536        -70943388.14863679        281.3497335650027         14.34043482976374          -26.50368032243597         -0.001132692921592238      
9289368.673336215       -131866388.088682         -71657678.63440377        250.5155982263386         14.46252615063997          -26.40686262629457         -0.001150891427405654      
9316368.673336215       -131474251.6892214        -72369365.38424763        219.2235404625535         14.58461337961963          -26.31078498640843         -0.001166650672898228      
9343368.673336215       -131078819.0688174        -73078466.36884712        187.53651034832           14.70668908628315          -26.21530188534606         -0.001180181440636474      
9370368.673336215       -130680090.6808243        -73784995.89325427        155.512131690979          14.828742238245            -26.1202867854279          -0.001191668251435019      
9397368.673336215       -130278067.3119748        -74488965.06922962        123.2033529952169         14.95075933394762          -26.02562924885847         -0.001201273529765956      
9424368.673336215       -129872750.1372537        -75190382.21676493        90.65899644419551         15.07272523348116          -25.9312325546886          -0.001209141019749893      
9451368.673336215       -129464140.7554803        -75889253.20688823        57.92422307282686         15.19462376813263          -25.83701171840921         -0.001215398599539341      
9478368.673336215       -129052241.210743         -76585581.75556976        25.04092872142792         15.31643818698828          -25.74289183906152         -0.00122016061056307       
9505368.673336215       -128637054.0034848        -77279369.6767313         -7.951917432248592        15.43815148302506          -25.64880671382068         -0.00122352979392204       
9532368.673336215       -128218582.0940503        -77970617.10090739        -41.01798210293055        15.55974662976037          -25.55469767191072         -0.001225598907184988      
9559368.673336215       -127796828.9007868        -78659322.66493779        -74.12331720069051        15.6812067513347           -25.46051258911482         -0.00122645208015193       
9586368.673336215       -127371798.2942551        -79345483.67713131        -107.2361427173019        15.80251524295985          -25.36620505159918         -0.001226165956508041      
9613368.673336215       -126943494.5887131        -80029096.26157692        -140.3266579918563        15.92365585432533          -25.2717336436904          -0.001224810659193665      
9640368.673336215       -126511922.5317386        -80710155.4846618         -173.3668770305812        16.04461274536707          -25.17706133896527         -0.001222450610047332      
9667368.673336215       -126077087.2926379        -81388655.46635005        -206.3304842524231        16.16537052144752          -25.082154977787           -0.001219145228631646      
9694368.673336215       -125638994.4501213        -82064589.47836323        -239.1927076876164        16.28591425324862          -24.98698481745193         -0.001214949530391252      
9721368.673336215       -125197649.979602         -82737950.03106451        -271.9302071928978        16.4062294853725           -24.89152414355196         -0.001209914640838861      
9748368.673336215       -124753060.2403794        -83408728.95056815        -304.5209755823016        16.52630223666884          -24.79574893313266         -0.001204088239282086      
9775368.673336215       -124305231.9629002        -84076917.44736393        -336.9442508742213        16.64611899457             -24.69963756183001         -0.001197514943404698      
9802368.673336215       -123854172.2362322        -84742506.17755351        -369.1804382279515        16.76566670516158          -24.60317054847548         -0.001190236643861198      
9829368.673336215       -123399888.4958499        -85405485.29763472        -401.2110403627157        16.88493276029274          -24.50633033172738         -0.001182292796668705      
9856368.673336215       -122942388.5117953        -86065844.5136347         -433.0185953937471        17.00390498271316          -24.4091010741643          -0.001173720679673806      
9883368.673336215       -122481680.3772592        -86723573.12528087        -464.5866210907698        17.12257160997825          -24.31146848999899         -0.001164555618428764      
9910368.673336215       -122017772.4976068        -87378660.06580156        -495.8995649255812        17.24092127767954          -24.21341969316901         -0.001154831185919747      
9937368.673336215       -121550673.5798604        -88031093.93786897        -526.9427592083812        17.35894300241482          -24.11494306305653         -0.001144579379772637      
9964368.673336215       -121080392.6226417        -88680863.04612786        -557.7023806758225        17.47662616480489          -24.01602812550254         -0.001133830780009504      
9991368.673336215       -120606938.9065699        -89327955.42669511        -588.1654142439365        17.59396049277994          -23.91666544712553         -0.001122614689933243      
10018368.67333622       -120130321.9851052        -89972358.87396659        -618.3196201995015        17.71093604529687          -23.81684654124416         -0.001110959262256017      
10045368.67333622       -119650551.6758248        -90614060.96502352        -648.1535046882927        17.82754319659917          -23.71656378394574         -0.001098891612175024      
10072368.67333622       -119167638.0521158        -91253049.08189538        -677.6562931016088        17.94377262109551          -23.61581033904792         -0.001086437918962346      
10099368.67333622       -118681591.4352674        -91889310.43190478        -706.8179061487317        18.05961527890494          -23.51458009087362         -0.00107362351712581       
10126368.67333622       -118192422.3869442        -92522832.06629182        -735.6289380043745        18.17506240209582          -23.41286758390644         -0.001060472978183569      
10153368.67333622       -117700141.7020211        -93153600.89729302        -764.080636844039         18.29010548163057          -23.31066796851872         -0.001047010183800268      
10180368.67333622       -117204760.4017619        -93781603.71382858        -792.1648871153593        18.40473625501572          -23.20797695207086         -0.001033258390918945      
10207368.67333622       -116706289.7273211        -94406827.19593543        -819.8741933405399        18.51894669464956          -23.10479075477175         -0.001019240289242163      
10234368.67333622       -116204741.1335518        -95029257.92806602        -847.2016656473279        18.63272899685244          -23.00110606976812         -0.001004978051566852      
10261368.67333622       -115700126.2830997        -95648882.4113619         -874.141006320715         18.74607557156166          -22.89692002699799         -0.0009904933770137347     
10288368.67333622       -115192457.0407683        -96265687.07499729        -900.686497554183         18.85897903266875          -22.79223016040094         -0.0009758075274675093     
10315368.67333622       -114681745.4681347        -96879658.28667842        -926.8329900503159        18.97143218897563          -22.68703437812819         -0.0009609413571691761     
10342368.67333622       -114168003.818403         -97490782.3623758         -952.5758922994137        19.08342803574434          -22.5813309354384          -0.0009459153355493299     
10369368.67333622       -113651244.5314772        -98099045.57535751        -977.9111605063081        19.19495974681441          -22.47511841000277         -0.0009307495632793206     
10396368.67333622       -113131480.22924          -98704434.16458553        -1002.835288718343        19.30602066726051          -22.3683956793756          -0.0009154637814603461     
10423368.67333622       -112608723.7110228        -99306934.34253073        -1027.345299176872        19.41660430656393          -22.26116190041459         -0.0009000773739931134     
10450368.67333622       -112082987.9492535        -99906532.30245607        -1051.438732586801        19.52670433226903          -22.15341649046009         -0.0008846093630552332     
10477368.67333622       -111554286.0852692        -100503214.2252138        -1075.113638296723        19.63631456409663          -22.04515911010378         -0.0008690783977876038     
10504368.67333622       -111022631.4252818        -101096966.2855967        -1098.368563905358        19.74542896848509          -21.93638964739627         -0.0008535027362501779     
10531368.67333622       -110488037.4364862        -101687774.6582814        -1121.202544473112        19.85404165352959          -21.82710820335916         -0.0008379002208958042     
10558368.67333622       -109950517.7432995        -102275625.5233961        -1143.615090861917        19.96214686428882          -21.71731507868173         -0.0008222882478179372     
10585368.67333622       -109410086.1237227        -102860505.0717447        -1165.606177128851        20.06973897842827          -21.60701076149462         -0.0008066837302420638     
10612368.67333622       -108866756.5058154        -103442399.5097134        -1187.176227070391        20.17681250216866          -21.49619591612378         -0.0007911030568434896     
10639368.67333622       -108320542.9642766        -104021295.0638864        -1208.326099336147        20.28336206650731          -21.38487137273755         -0.0007755620455469625     
10666368.67333622       -107771459.7171238        -104597177.9853932        -1229.057071447372        20.38938242368099          -21.27303811780765         -0.0007600758937416074     
10693368.67333622       -107219521.1224653        -105170034.5540081        -1249.370822265744        20.49486844383857          -21.16069728531258         -0.0007446591258313262     
10720368.67333622       -106664741.675359         -105739851.0820226        -1269.269413113594        20.59981511189283          -21.0478501486178          -0.0007293255392237796     
10747368.67333622       -106107136.0047546        -106306613.9179055        -1288.755267396569        20.70421752452235          -20.93449811297291         -0.0007140881500165008     
10774368.67333622       -105546718.8705153        -106870309.4497688        -1307.831148862839        20.80807088729631          -20.82064270857093         -0.00069895913949658       
10801368.67333622       -104983505.1605152        -107430924.1086541        -1326.500138260424        20.91137051189758          -20.70628558411926         -0.0006839498028208269     
10828368.67333622       -104417509.8878107        -107988444.3716501        -1344.765608809888        21.01411181342202          -20.59142850087622         -0.0006690705010079512     
10855368.67333622       -103848748.1878847        -108542856.7648562        -1362.631200388074        21.11629030773626          -20.47607332711054         -0.0006543306174302543     
10882368.67333622       -103277235.3159602        -109094147.8662013        -1380.100792549551        21.21790160887924          -20.36022203294489         -0.000639738519853772      
10909368.67333622       -102702986.6443849        -109642304.3081284        -1397.178476758301        21.31894142649639          -20.24387668554793         -0.0006253015288555375     
10936368.67333622       -102126017.6600839        -110187312.7801528        -1413.868527658284        21.41940556329998          -20.12703944464253         -0.0006110258933675894     
10963368.67333622       -101546343.962081         -110729160.0313048        -1430.175373993814        21.51928991255159          -20.0097125583008          -0.0005969167738388848     
10990368.67333622       -100963981.2590879        -111267832.8724603        -1446.103568993509        21.61859045556716          -19.89189835899947         -0.0005829782333135469     
11017368.67333622       -100378945.3671594        -111803318.1785696        -1461.657760806382        21.71730325924639          -19.77359925991201         -0.0005692132365311409     
11044368.67333622       -99791252.20741643        -112335602.8907887        -1476.842662841082        21.81542447363137          -19.65481775141633         -0.0005556236569494999     
11071368.67333622       -99200917.80383344        -112864674.0185188        -1491.663024514914        21.91295032950092          -19.53555639779934         -0.0005422102914307558     
11098368.67333622       -98607958.28109045        -113390518.6413591        -1506.123602487147        22.0098771360078           -19.41581783414175         -0.000528972882154477      
11125368.67333622       -98012389.86248846        -113913123.9109788        -1520.229132503271        22.10620127836637          -19.29560476336859         -0.0005159101452765214     
11152368.67333622       -97414228.86792627        -114432477.05291          -1533.984302215278        22.20191921559886          -19.1749199534525          -0.0005030198056514834     
11179368.67333622       -96813491.71193732        -114948565.3682683        -1547.39372484386         22.29702747834716          -19.05376623475855         -0.0004902986369801354     
11206368.67333622       -96210194.90178482        -115461376.2354029        -1560.461914211512        22.39152266675697          -18.93214649752052         -0.0004777425066713192     
11233368.67333622       -95604355.03561266        -115970897.1114803        -1573.193260878325        22.48540144843992          -18.81006368943969         -0.0004653464247175165     
11260368.67333622       -94995988.8006506         -116477115.534005         -1585.592009663582        22.57866055651803          -18.68752081339831         -0.000453104595870002      
11287368.67333622       -94385112.97147083        -116980019.1222798        -1597.662238635123        22.67129678775404          -18.56452092528035         -0.0004410104744696497     
11314368.67333622       -93771744.40829393        -117479595.578808         -1609.407839693129        22.76330700076965          -18.44106713189317         -0.0004290568213471957     
11341368.67333622       -93155900.05534174        -117975832.6906421        -1620.832500517368        22.85468811435286          -18.31716258898397         -0.0004172357621756717     
11368368.67333622       -92537596.93923473        -118468718.330679         -1631.939688295126        22.94543710585458          -18.19281049934538         -0.0004055388468335863     
11395368.67333622       -91916852.16743141        -118958240.4589054        -1642.732634976506        23.03555100967381          -18.06801411100483         -0.0003939571092930194     
11422368.67333622       -91293682.92670757        -119444387.1235962        -1653.214324124157        23.12502691582999          -17.94277671549282         -0.0003824811276693652     
11449368.67333622       -90668106.48167279        -119927146.4624658        -1663.387479409576        23.21386196862018          -17.81710164618535         -0.000371101084077452      
11476368.67333622       -90040140.1733221         -120406506.7037771        -1673.254554793239        23.3020533653596           -17.6909922767154          -0.0003598068240124874     
11503368.67333622       -89409801.41762067        -120882456.1674071        -1682.817726127803        23.38959835520157          -17.56445201945001         -0.0003485879150089133     
11530368.67333622       -88777107.70411921        -121354983.2658732        -1692.078884527087        23.47649423803548          -17.43748432402749         -0.0003374337043284825     
11557368.67333622       -88142076.5945981         -121824076.5053203        -1701.039631143212        23.56273836345828          -17.31009267595182         -0.0003263333755638698     
11584368.67333622       -87504725.7217384         -122289724.4864709        -1709.701273456216        23.64832812981787          -17.18228059523939         -0.0003152760039188962     
11611368.67333622       -86865072.78781775        -122751915.905539         -1718.064823165536        23.73326098332469          -17.0540516351148          -0.0003042506100490172     
11638368.67333622       -86223135.56342921        -123210639.5551098        -1726.130995355547        23.81753441722911          -16.92540938075181         -0.0002932462123679258     
11665368.67333622       -85578931.88622172        -123665884.3249857        -1733.900209158659        23.90114597106148          -16.79635744805615         -0.0002822518776559591     
11692368.67333622       -84932479.65966003        -124117639.2030004        -1741.372589729726        23.98409322993312          -16.66689948248637         -0.0002712567699072466     
11719368.67333622       -84283796.85180286        -124565893.2758007        -1748.547971494496        24.0663738238944           -16.53703915791042         -0.0002602501973010263     
11746368.67333622       -83632901.49409747        -125010635.7295991        -1755.425902612507        24.14798542734899          -16.40678017549393         -0.0002492216572100858     
11773368.67333622       -82979811.68018957        -125451855.8508957        -1762.005650766194        24.22892575852081          -16.27612626261821         -0.0002381608791965917     
11800368.67333622       -82324545.56474672        -125889543.027172         -1768.286209881306        24.30919257897201          -16.1450811718248          -0.0002270578658993827     
11827368.67333622       -81667121.36229414        -126323686.7475561        -1774.266308136284        24.38878369316949          -16.01364867978426         -0.0002159029317940764     
11854368.67333622       -81007557.34606166        -126754276.6034606        -1779.944416768849        24.46769694809776          -15.88183258628682         -0.0002046867397549335     
11881368.67333622       -80345871.84684044        -127181302.2891934        -1785.318760044873        24.54593023291553          -15.7496367132528          -0.000193400335403382      
11908368.67333622       -79682083.25184843        -127604753.6025421        -1790.387325972319        24.62348147865408          -15.61706490376062         -0.0001820351792272135     
11935368.67333622       -79016210.00360347        -128024620.4453321        -1795.147877953947        24.70034865795427          -15.48412102109079         -0.000170583176474004      
11962368.67333622       -78348270.59880298        -128440892.8239597        -1799.597967147827        24.77652978484011          -15.35080894778402         -0.0001590367048303065     
11989368.67333622       -77678283.58720923        -128853560.8498993        -1803.734945520759        24.85202291452583          -15.21713258471179         -0.000147388639930135      
12016368.67333622       -77006267.57053947        -129262614.7401859        -1807.555979758501        24.92682614325368          -15.08309585015809         -0.0001356323787176095     
12043368.67333622       -76332241.20136014        -129668044.817873         -1811.058065481484        25.00093760815945          -14.9487026789109          -0.0001237618607428104     
12070368.67333622       -75656223.18198417        -130069841.512466         -1814.238042265177        25.07435548716251          -14.8139570213623          -0.0001117715874592307     
12097368.67333622       -74978232.26337113        -130467995.3603316        -1817.092608965933        25.14707799887741          -14.67886284261575         -9.965663960809224e-05     
12124368.67333622       -74298287.24402939        -130862497.0050829        -1819.618339635432        25.21910340254355          -14.54342412159986         -8.741269278278452e-05     
12151368.67333622       -73616406.96892011        -131253337.1979408        -1821.811699740589        25.29042999796976          -14.40764485018732         -7.503603127556602e-05     
12178368.67333622       -72932610.32836235        -131640506.7980716        -1823.669062830508        25.36105612549029          -14.27152903231835         -6.252356031577477e-05     
12205368.67333622       -72246916.2569395         -132023996.772901         -1825.186727337539        25.4309801659289           -14.13508068312753         -4.987281680080002e-05     
12232368.67333622       -71559343.73240651        -132403798.1984049        -1826.360933877528        25.50020054056785          -13.9983038280733          -3.708197863616647e-05     
12259368.67333622       -70869911.77459776        -132779902.2593759        -1827.187882564962        25.56871571111832          -13.86120250206924         -2.414987277354896e-05     
12286368.67333622       -70178639.44433603        -133152300.2496672        -1827.663750745356        25.63652417968918          -13.72378074861635         -1.107598205773996e-05     
12313368.67333622       -69485545.8423422         -133520983.572413         -1827.784710638225        25.70362448875095          -13.58604261893553         2.139549041046962e-06      
12340368.67333622       -68790650.10814603        -133885943.7402246        -1827.546947441995        25.770015221092            -13.44799217109947         1.549590975358228e-05      
12367368.67333622       -68093971.4189983         -134247172.375364         -1826.946677200496        25.83569499976418          -13.30963346916296         2.899161929903471e-05      
12394368.67333622       -67395528.98878458        -134604661.2098937        -1825.980165027082        25.90066248801533          -13.17097058229095         4.262452414671714e-05      
12421368.67333622       -66695342.06694102        -134958402.0858029        -1824.643743358553        25.96491638920616          -13.03200758388332         5.639179620509083e-05      
12448368.67333622       -65993429.93737261        -135308386.9551096        -1822.933830067515        26.02845544670922          -12.89274855069541         7.02899319504624e-05       
12475368.67333622       -65289811.91737446        -135654607.8799399        -1820.846946679056        26.09127844378843          -12.75319756195315         8.431475254511156e-05      
12502368.67333622       -64584507.3565566         -135997057.0325822        -1818.379736743867        26.15338420345706          -12.61335869846173         9.84614050052457e-05       
12529368.67333622       -63877535.63577291        -136335726.6955176        -1815.528983846307        26.21477158831315          -12.47323604170634         0.0001127243645022702      
12556368.67333622       -63168916.16605481        -136670609.2614266        -1812.291629821062        26.2754395003515           -12.33283367294364         0.0001270974379572465      
12583368.67333622       -62458668.38755035        -137001697.2331701        -1808.6647926718          26.33538688075123          -12.19215567228225         0.0001415737690502184      
12610368.67333622       -61746811.76846945        -137328983.2237459        -1804.645784385502        26.39461270963919          -12.05120611775043         0.0001561458448957609      
12637368.67333622       -61033365.80403566        -137652459.95622          -1800.232128590345        26.45311600582925          -11.90998908434895         0.0001708055045721579      
12664368.67333622       -60318350.01544546        -137972120.2636315        -1795.421577870846        26.51089582653829          -11.76850864308675         0.0001855439498248401      
12691368.67333622       -59601783.94883544        -138287957.0888721        -1790.212130814791        26.56795126708009          -11.62676885999708         0.0002003517582140901      
12718368.67333622       -58883687.17425811        -138599963.4845375        -1784.60204873234         26.62428146053879          -11.48477379513128         0.0002152188990720561      
12745368.67333622       -58164079.28466662        -138908132.612753         -1778.589871667326        26.67988557742437          -11.34252750152723         0.0002301347526332265      
12772368.67333622       -57442979.89490917        -139212457.7449688        -1772.174434170127        26.73476282531265          -11.20003402414937         0.0002450881327291654      
12799368.67333622       -56720408.64073318        -139512932.2617284        -1765.354880131781        26.78891244847333          -11.0572973987971          0.000260067313464063       
12826368.67333622       -55996385.1777997         -139809549.6524051        -1758.130677007139        26.8423337274894           -10.91432165097824         0.000275060060260568       
12853368.67333622       -55270929.18070813        -140102303.5149093        -1750.501629017294        26.89502597887231          -10.77111079474422         0.0002900536657208797      
12880368.67333622       -54544060.34203135        -140391187.5553622        -1742.467889472842        26.94698855467693          -10.62766883148393         0.0003050349906215111      
12907368.67333622       -53815798.37136126        -140676195.587738         -1734.029971688986        26.99822084212074          -10.48399974867364         0.0003199905104418477      
12934368.67333622       -53086162.99436434        -140957321.53347          -1725.188758797944        27.04872226321147          -10.34010751858068         0.0003349063676152397      
12961368.67333622       -52355173.95184729        -141234559.4210226        -1715.945511929691        27.09849227438724          -10.19599609691944         0.0003497684297393278      
12988368.67333622       -51622850.99883205        -141507903.3854253        -1706.301876798272        27.14753036617255          -10.05166942145941         0.0003645623537735787      
13015368.67333622       -50889213.90363995        -141777347.667769         -1696.259888403118        27.19583606285251          -9.907131410585846         0.0003792736561116783      
13042368.67333622       -50154282.44698427        -142042886.6146626        -1685.821973912418        27.24340892216683          -9.762385961815667         0.0003938877883427061      
13069368.67333622       -49418076.42107094        -142304514.6776492        -1674.990953177214        27.29024853502328          -9.617436950272351         0.0004083902181868382      
13096368.67333622       -48680615.62870667        -142562226.4125805        -1663.770037360489        27.33635452522907          -9.472288227125661         0.0004227665150322579      
13123368.67333622       -47941919.8824141         -142816016.4789483        -1652.162824809551        27.38172654923589          -9.326943618004489         0.0004370024391784355      
13150368.67333622       -47202009.00355373        -143065879.6391739        -1640.173294737935        27.42636429589332          -9.181406921391858         0.0004510840337790256      
13177368.67333622       -46460902.82145257        -143311810.7578527        -1627.805798329413        27.47026748620216          -9.035681907014666         0.0004649977182382692      
13204368.67333622       -45718621.1725394         -143553804.8009567        -1615.065047308803        27.51343587305793          -8.889772314240888         0.0004787303816748967      
13231368.67333622       -44975183.89948732        -143791856.8349931        -1601.956100039184        27.55586924097279          -8.743681850498941         0.0004922694749471823      
13258368.67333622       -44230610.85036428        -144025962.026121         -1588.484345085919        27.59756740576254          -8.597414189735392         0.0005056030996919425      
13285368.67333622       -43484921.8777926         -144256115.6392273        -1574.655482582748        27.63853021418472          -8.450972970926358         0.0005187200927689872      
13312368.67333622       -42738136.83811915        -144482313.0369632        -1560.475503183901        27.67875754351329          -8.304361796658696         0.0005316101046122235      
13339368.67333622       -41990275.59059797        -144704549.6787432        -1545.950665235519        27.71824930103574          -8.157584231795925         0.0005442636700636605      
13366368.67333622       -41241357.99658772        -144922821.11971          -1531.08746997267         27.75700542345942          -8.010643802242941         0.0005566722704837268      
13393368.67333622       -40491403.91876653        -145137123.0096669        -1515.892635293305        27.79502587621544          -7.863543993820898         0.0005688283860978416      
13420368.67333622       -39740433.22036707        -145347451.0919817        -1500.373068124056        27.8323106526507           -7.716288251262642         0.0005807255378460496      
13447368.67333622       -38988465.76443504        -145553801.2024656        -1484.535835914314        27.86885977310099          -7.56887997733614          0.0005923583182529946      
13474368.67333622       -38235521.41311443        -145756169.2682291        -1468.388137452304        27.90467328384094          -7.421322532100657         0.0006037224111263839      
13501368.67333622       -37481620.02696272        -145954551.3065211        -1451.937273174524        27.93975125590954          -7.2736192322987           0.0006148146001661026      
13528368.67333622       -36726781.46429943        -146148943.423552         -1435.190615564585        27.97409378381277          -7.125773350883956         0.0006256327668028305      
13555368.67333622       -35971025.58059147        -146339341.8133071        -1418.155579596758        28.00770098410747          -6.977788116684024         0.0006361758778181681      
13582368.67333622       -35214372.22787807        -146525742.7563516        -1400.839593723416        28.04057299387309          -6.829666714194591         0.00064644396345237        
13609368.67333622       -34456841.25423852        -146708142.6186329        -1383.250071555376        28.07270996907968          -6.681412283501063         0.0006564380868492314      
13636368.67333622       -33698452.5033052         -146886537.8502815        -1365.394384473562        28.10411208286236          -6.533027920322538         0.0006661603057698251      
13663368.67333622       -32939225.81382438        -147060924.9844148        -1347.279835395515        28.13477952371333          -6.384516676172428         0.0006756136275418712      
