DefaultSC.ElapsedSecs   DefaultSC.SSBMJ2000Ec.X   DefaultSC.SSBMJ2000Ec.Y   DefaultSC.SSBMJ2000Ec.Z   DefaultSC.SSBMJ2000Ec.VX   DefaultSC.SSBMJ2000Ec.VY   DefaultSC.SSBMJ2000Ec.VZ   
6048000                 -147982804.6601349        22259671.6010873          30400.66989187151         -5.045032602748898         -29.5480030478617          -1.462638770455271e-05     
6061500                 -148050372.2224875        21860690.42308261         30400.46954556834         -4.964972224203927         -29.56028315495264         -1.505478353713841e-05     
6075000                 -148116858.7924715        21461544.94052421         30400.26340632048         -4.884885686350375         -29.57234445750648         -1.548460079803249e-05     
6088500                 -148182264.0210328        21062238.10750109         30400.05145496037         -4.804773596041627         -29.58418692207597         -1.591583564319876e-05     
6102000                 -148246587.5673088        20662772.87854206         30399.83367239498         -4.724636560017567         -29.59581051693993         -1.634848420550839e-05     
6115500                 -148309829.0986273        20263152.20859259         30399.61003954429         -4.644475184899489         -29.60721521210176         -1.678254262316159e-05     
6129000                 -148371988.2905044        19863379.05299142         30399.38053741399         -4.564290077185006         -29.61840097928799         -1.721800702725318e-05     
6142500                 -148433064.8266433        19463456.36744741         30399.14514704049         -4.484081843242984         -29.62936779194677         -1.76548735346671e-05      
6156000                 -148493058.398932         19063387.1080162          30398.90384953283         -4.403851089308468         -29.6401156252464          -1.809313826051096e-05     
6169500                 -148551968.7074421        18663174.2310771          30398.6566260336          -4.323598421477641         -29.65064445607378         -1.85327973127869e-05      
6183000                 -148609795.4604262        18262820.69330984         30398.40345774684         -4.24332444570256          -29.66095426303284         -1.89738467994971e-05      
6196500                 -148666538.3743164        17862329.45167141         30398.14432592876         -4.163029767786414         -29.67104502644318         -1.941628283219643e-05     
6210000                 -148722197.1737222        17461703.46337291         30397.87921188679         -4.082714993378847         -29.68091672833856         -1.986010149401807e-05     
6223500                 -148776771.5914281        17060945.68585644         30397.60809698235         -4.002380727970207         -29.69056935246498         -2.030529886987154e-05     
6237000                 -148830261.3683918        16660059.07677197         30397.3309626272          -3.922027576886872         -29.70000288427928         -2.075187104289e-05        
6250500                 -148882666.2537417        16259046.59395427         30397.04779029265         -3.841656145286262         -29.70921731094749         -2.119981409265392e-05     
6264000                 -148933986.0047747        15857911.19539984         30396.75856149569         -3.761267038151855         -29.71821262134332         -2.164912408098019e-05     
6277500                 -148984220.3869536        15456655.83924384         30396.46325780917         -3.680860860288231         -29.72698880604639         -2.209979708567289e-05     
6291000                 -149033369.173905         15055283.48373715         30396.1618608553          -3.600438216316109         -29.73554585734066         -2.255182917210163e-05     
6304500                 -149081432.1474166        14653797.08722326         30395.85435232054         -3.51999971066741          -29.7438837692128          -2.300521639497788e-05     
6318000                 -149128409.0974345        14252199.60811542         30395.5407139333          -3.439545947580319         -29.7520025373504          -2.345995481078944e-05     
6331500                 -149174299.822061         13850494.00487358         30395.22092747968         -3.359077531094367         -29.75990215914037         -2.391604047069507e-05     
6345000                 -149219104.1275511        13448683.23598154         30394.89497479517         -3.278595065045523         -29.76758263366722         -2.437346941697172e-05     
6358500                 -149262821.8283105        13046770.25992396         30394.56283777673         -3.198099153061288         -29.77504396171127         -2.483223770255449e-05     
6372000                 -149305452.7468924        12644758.03516359         30394.22449836694         -3.117590398555814         -29.78228614574701         -2.529234135550951e-05     
6385500                 -149346996.7139945        12242649.5201183          30393.87993856799         -3.037069404725025         -29.78930918994128         -2.575377641633736e-05     
6399000                 -149387453.5684563        11840447.67313832         30393.5291404305          -2.956536774541756         -29.79611310015151         -2.621653891310416e-05     
6412500                 -149426823.1572559        11438155.4524834          30393.17208606238         -2.875993110750898         -29.80269788392397         -2.668062488098144e-05     
6426000                 -149465105.3355067        11035775.81630001         30392.8087576218          -2.795439015864554         -29.80906355049198         -2.714603033560081e-05     
6439500                 -149502299.9664546        10633311.72259862         30392.4391373219          -2.714875092157214         -29.81521011077405         -2.761275130325203e-05     
6453000                 -149538406.9214744        10230766.12923091         30392.06320743216         -2.634301941660933         -29.8211375773721          -2.808078380667212e-05     
6466500                 -149573426.0800669        9828141.993867092         30391.68095027469         -2.553720166160522         -29.82684596456964         -2.85501238490582e-05      
6480000                 -149607357.3298552        9425442.273973217         30391.29234822141         -2.473130367188762         -29.83233528832985         -2.902076744604187e-05     
6493500                 -149640200.5665812        9022669.926788488         30390.89738370432         -2.392533146021613         -29.83760556629379         -2.94927106114784e-05      
6507000                 -149671955.6941025        8619827.909302659         30390.4960392043          -2.311929103673443         -29.8426568177785          -2.996594934501218e-05     
6520500                 -149702622.6243885        8216919.178233386         30390.08829725906         -2.23131884089227          -29.84748906377508         -3.044047965339303e-05     
6534000                 -149732201.2775168        7813946.690003663         30389.67414045986         -2.150702958155013         -29.85210232694683         -3.091629753448899e-05     
6547500                 -149760691.5816698        7410913.400719253         30389.25355145009         -2.070082055662756         -29.85649663162731         -3.139339898439175e-05     
6561000                 -149788093.4731306        7007822.266146146         30388.82651292859         -1.989456733336026         -29.86067200381837         -3.187178000096935e-05     
6574500                 -149814406.896279         6604676.241688068         30388.39300764911         -1.908827590810074         -29.8646284711883          -3.235143656610262e-05     
6588000                 -149839631.8035886        6201478.28236398          30387.95301841898         -1.828195227430182         -29.86836606306977         -3.28323646776596e-05      
6601500                 -149863768.1556216        5798231.342785625         30387.5065280986          -1.74756024224697          -29.87188481045794         -3.331456031574476e-05     
6615000                 -149886815.9210256        5394938.377135105         30387.05351960473         -1.66692323401172          -29.8751847460084          -3.379801946579164e-05     
6628500                 -149908775.0765292        4991602.339142473         30386.59397590649         -1.586284801171712         -29.87826590403525         -3.428273810968108e-05     
6642000                 -149929645.6069381        4588226.18206336          30386.12788002659         -1.505645541865573         -29.88112832050904         -3.476871222218847e-05     
6655500                 -149949427.5051307        4184812.858656628         30385.65521504474         -1.425006053918634         -29.88377203305473         -3.525593777986558e-05     
6669000                 -149968120.7720538        3781365.321162033         30385.17596409307         -1.344366934838301         -29.88619708094971         -3.574441075926416e-05     
6682500                 -149985725.4167186        3377886.521277956         30384.69011035864         -1.263728781809445         -29.88840350512172         -3.623412712983054e-05     
6696000                 -150002241.4561958        2974379.410139125         30384.19763708348         -1.183092191689789         -29.89039134814676         -3.672508285390563e-05     
6709500                 -150017668.9156117        2570846.938294375         30383.6985275622          -1.102457761005325         -29.8921606542471          -3.721727390626484e-05     
6723000                 -150032007.8281433        2167292.055684436         30383.19276514661         -1.02182608594573          -29.89371146928907         -3.771069624569634e-05     
6736500                 -150045258.2350138        1763717.711619761         30382.68033324101         -0.9411977623597962        -29.89504384078108         -3.820534582921198e-05     
6750000                 -150057420.1854884        1360126.854758374         30382.1612153044          -0.8605733857508844        -29.89615781787143         -3.870121862270537e-05     
6763500                 -150068493.7368688        956522.433083723          30381.63539485121         -0.7799535512723732        -29.8970534513462          -3.919831058318835e-05     
6777000                 -150078478.954489         552907.3938826181         30381.10285545012         -0.6993388537231341        -29.89773079362714         -3.969661766056731e-05     
6790500                 -150087375.9117106        149284.6837231324         30380.56358072428         -0.6187298875430106        -29.89818989876951         -4.019613580119597e-05     
6804000                 -150095184.6899173        -254342.7515674064        30380.01755435164         -0.5381272468083145        -29.89843082245989         -4.069686096386249e-05     
6817500                 -150101905.3785107        -657971.9669244536        30379.46476006461         -0.4575315252273328        -29.89845362201404         -4.119878908959151e-05     
6831000                 -150107538.0749047        -1061600.018068197        30378.90518165065         -0.3769433161358473        -29.89825835637469         -4.17019161300658e-05      
6844500                 -150112082.8845209        -1465223.961525532        30378.33880295174         -0.2963632124926661        -29.89784508610938         -4.220623802275725e-05     
6858000                 -150115539.9207831        -1868840.854651971        30377.76560786495         -0.2157918068751688        -29.89721387340818         -4.271175071046685e-05     
6871500                 -150117909.3051125        -2272447.755653522        30377.18558034173         -0.1352296914748635        -29.89636478208156         -4.321845012889014e-05     
6885000                 -150119191.166922         -2676041.723608567        30376.59870438918         -0.05467745809295653       -29.89529787755809         -4.372633221905176e-05     
6898500                 -150119385.6436114        -3079619.818489685        30376.00496406807         0.02586430186406545        -29.89401322688222         -4.423539290954182e-05     
6912000                 -150118492.8805617        -3483179.101185447        30375.40434349491         0.1063949973888402         -29.89251089871198         -4.474562813960858e-05     
6925500                 -150116513.0311296        -3886716.63352218         30374.79682684061         0.186914037877522          -29.89079096331683         -4.52570338289604e-05      
6939000                 -150113446.2566426        -4290229.478285722        30374.18239833158         0.2674208331341623         -29.8888534925752          -4.576960591684554e-05     
6952500                 -150109292.7263926        -4693714.699243117        30373.56104225013         0.3479147933750755         -29.8866985599724          -4.628334032297232e-05     
6966000                 -150104052.6176313        -5097169.361164288        30372.93274293072         0.4283953292331945         -29.88432624059815         -4.679823297060182e-05     
6979500                 -150097726.1155635        -5500590.52984369         30372.2974847653          0.5088618517624112         -29.88173661114435         -4.731427978477143e-05     
6993000                 -150090313.4133421        -5903975.272121921        30371.65525220102         0.5893137724419058         -29.87892974990275         -4.7831476672755e-05       
7006500                 -150081814.7120623        -6307320.655907304        30371.00602973858         0.6697505031804627         -29.87590573676259         -4.834981956669537e-05     
7020000                 -150072230.2207555        -6710623.750197427        30370.34980193432         0.7501714563207739         -29.87266465320828         -4.886930437031367e-05     
7033500                 -150061560.1563833        -7113881.62510069         30369.68655340001         0.8305760446437283         -29.86920658231703         -4.938992700687095e-05     
7047000                 -150049804.7438323        -7517091.351857757        30369.01626880234         0.9109636813726904         -29.86553160875645         -4.991168338364105e-05     
7060500                 -150036964.215907         -7920250.002863037        30368.33893286437         0.9913337801777645         -29.86163981878222         -5.043456940256874e-05     
7074000                 -150023038.8133247        -8323354.651686084        30367.65453036269         1.071685755180047          -29.85753130023568         -5.095858097980965e-05     
7087500                 -150008028.7847088        -8726402.373093016        30366.96304613072         1.152019020955863          -29.85320614254143         -5.148371401197949e-05     
7101000                 -149991934.3865828        -9129390.243067846        30366.26446505589         1.232332992540996          -29.84866443670491         -5.200996440102301e-05     
7114500                 -149974755.8833644        -9532315.338833816        30365.55877208151         1.312627085434895          -29.84390627530996         -5.253732805954314e-05     
7128000                 -149956493.5473584        -9935174.738874702        30364.84595220629         1.392900715604881          -29.83893175251647         -5.306580087705015e-05     
7141500                 -149937147.6587514        -10337965.52295605        30364.12599048484         1.473153299490332          -29.8337409640578          -5.35953787519361e-05      
7155000                 -149916718.5056045        -10740684.77214643        30363.39887202717         1.553384254006851          -29.82833400723847         -5.412605758081668e-05     
7168500                 -149895206.3838472        -11143329.56883858        30362.66458199406         1.633592996550436          -29.82271098093159         -5.465783324964946e-05     
7182000                 -149872611.597271         -11545896.99677065        30361.9231056124          1.713778945001621          -29.81687198557645         -5.519070165327378e-05     
7195500                 -149848934.4575229        -11948384.14104722        30361.17442815285         1.793941517729615          -29.81081712317598         -5.572465868119991e-05     
7209000                 -149824175.2840982        -12350788.08816051        30360.41853494663         1.874080133596422          -29.80454649729432         -5.625970021760907e-05     
7222500                 -149798334.4043346        -12753105.92601134        30359.65541138221         1.954194211960949          -29.79806021305426         -5.679582214668244e-05     
7236000                 -149771412.1534047        -13155334.7439302         30358.88504290488         2.034283172683101          -29.79135837713474         -5.733302035615395e-05     
7249500                 -149743408.8743099        -13557471.63269825        30358.10741500836         2.114346436127866          -29.78444109776834         -5.787129071954666e-05     
7263000                 -149714324.9178731        -13959513.68456825        30357.32251324877         2.194383423169384          -29.77730848473875         -5.841062911571271e-05     
7276500                 -149684160.6427319        -14361457.99328549        30356.53032323532         2.274393555194998          -29.76996064937821         -5.895103142172786e-05     
7290000                 -149652916.4153318        -14763301.65410871        30355.73083063308         2.354376254109304          -29.76239770456496         -5.949249351289154e-05     
7303500                 -149620592.609919         -15165041.76383089        30354.92402116116         2.434330942338176          -29.75461976472066         -6.00350112591741e-05      
7317000                 -149587189.6085335        -15566675.42080014        30354.1098805964          2.514257042832783          -29.74662694580786         -6.057858053409859e-05     
7330500                 -149552707.8010018        -15968199.72494043        30353.28839477338         2.594153979073595          -29.73841936532738         -6.112319720763537e-05     
7344000                 -149517147.5849298        -16369611.77777237        30352.45954957884         2.67402117507437           -29.72999714231574         -6.166885714442572e-05     
7357500                 -149480509.3656955        -16770908.68243391        30351.62333095539         2.753858055386131          -29.72136039734254         -6.22155562091109e-05      
7371000                 -149442793.5564421        -17172087.54370103        30350.77972490434         2.833664045101132          -29.71250925250788         -6.276329025745042e-05     
7384500                 -149404000.5780701        -17573145.46800836        30349.92871748097         2.913438569856806          -29.70344383143968         -6.331205515408556e-05     
7398000                 -149364130.8592305        -17974079.56346982        30349.0702947937          2.993181055839702          -29.69416425929115         -6.386184676010487e-05     
7411500                 -149323184.8363167        -18374886.93989918        30348.2044430133          3.072890929789409          -29.68467066273804         -6.441266093126785e-05     
7425000                 -149281162.9534575        -18775564.70883059        30347.33114836644         3.152567619002469          -29.67496316997611         -6.496449351800493e-05     
7438500                 -149238065.6625096        -19176109.98353909        30346.45039712824         3.232210551336268          -29.66504191071836         -6.55173403760756e-05      
7452000                 -149193893.4230495        -19576519.87906107        30345.56217563525         3.311819155212927          -29.65490701619246         -6.607119735768663e-05     
7465500                 -149148646.7023665        -19976791.5122147         30344.66647027433         3.391392859623168          -29.64455861913799         -6.662606030793938e-05     
7479000                 -149102325.9754544        -20376922.00162032        30343.76326749474         3.470931094130169          -29.63399685380388         -6.718192507193521e-05     
7492500                 -149054931.725004         -20776908.46772081        30342.85255380068         3.550433288873414          -29.62322185594556         -6.773878749477547e-05     
7506000                 -149006464.4413955        -21176748.03280193        30341.9343157569          3.629898874572517          -29.61223376282241         -6.829664342333786e-05     
7519500                 -148956924.6226904        -21576437.82101253        30341.00853997655         3.709327282531044          -29.60103271319497         -6.885548869028924e-05     
7533000                 -148906312.7746236        -21975974.95838488        30340.0752131315          3.788717944640313          -29.58961884732226         -6.94153191389546e-05      
7546500                 -148854629.4105954        -22375356.57285481        30339.13432194572         3.868070293383184          -29.57799230695898         -6.997613060377717e-05     
7560000                 -148801875.0516636        -22774579.79428196        30338.18585320842         3.94738376183784           -29.56615323535292         -7.05379189209765e-05      
7573500                 -148748050.2265356        -23173641.75446985        30337.22979375906         4.02665778368213           -29.55410177724153         -7.11006799374303e-05      
7587000                 -148693155.4715598        -23572539.58718602        30336.26613049023         4.105891793195612          -29.54183807885088         -7.166440947337094e-05     
7600500                 -148637191.330718         -23971270.42818205        30335.29485035874         4.185085225265001          -29.52936228789122         -7.222910334903077e-05     
7614000                 -148580158.3556165        -24369831.41521368        30334.3159403801          4.264237515387304          -29.5166745535548          -7.279475739707664e-05     
7627500                 -148522057.1054789        -24768219.68806066        30333.32938761078         4.343348099673533          -29.5037750265131          -7.336136744662269e-05     
7641000                 -148462888.1471365        -25166432.38854682        30332.33517917618         4.4224164148524            -29.49066385891405         -7.392892931434858e-05     
7654500                 -148402652.0550209        -25564466.66055992        30331.33330225572         4.501441898274004          -29.47734120437923         -7.449743882759208e-05     
7668000                 -148341349.4111552        -25962319.65007155        30330.32374408655         4.580423987913496          -29.46380721800107         -7.506689180125648e-05     
7681500                 -148278980.8051456        -26359988.50515696        30329.30649195425         4.659362122374739          -29.45006205634006         -7.563728405557413e-05     
7695000                 -148215546.8341729        -26757470.37601486        30328.28153320961         4.738255740893949          -29.43610587742191         -7.620861140544832e-05     
7708500                 -148151048.1029839        -27154762.41498718        30327.24885525927         4.817104283343328          -29.42193884073478         -7.678086966222963e-05     
7722000                 -148085485.2238828        -27551861.7765788         30326.20844556205         4.895907190234675          -29.40756110722641         -7.735405464082135e-05     
7735500                 -148018858.8167225        -27948765.61747721        30325.16029163636         4.97466390272299           -29.3929728393013          -7.792816215079768e-05     
7749000                 -147951169.5088961        -28345471.09657221        30324.1043810565          5.053373862610068          -29.37817420081786         -7.850318799462741e-05     
7762500                 -147882417.9353278        -28741975.37497547        30323.04070145078         5.132036512348066          -29.36316535708559         -7.907912798721384e-05     
7776000                 -147812604.7384645        -29138275.6160401         30321.96924050152         5.21065129504307           -29.34794647486216         -7.965597792924939e-05     
7789500                 -147741730.5682665        -29534368.98538024        30320.88998596743         5.289217654458652          -29.33251772235065         -8.02337336214265e-05      
7803000                 -147669796.0821991        -29930252.65089047        30319.80292564072         5.367735035019385          -29.31687926919657         -8.081239086621395e-05     
7816500                 -147596801.9452231        -30325923.78276532        30318.70804737695         5.446202881814387          -29.30103128648506         -8.139194546075146e-05     
7830000                 -147522748.8297862        -30721379.55351869        30317.605339095           5.524620640600814          -29.28497394673794         -8.197239320040239e-05     
7843500                 -147447637.415814         -31116617.13800317        30316.49478875846         5.602987757807359          -29.26870742391091         -8.255372988408283e-05     
7857000                 -147371468.3907006        -31511633.71342945        30315.37638440169         5.681303680537734          -29.25223189339054         -8.313595130005069e-05     
7870500                 -147294242.4492998        -31906426.45938556        30314.2501141075          5.759567856574143          -29.23554753199146         -8.371905323656392e-05     
7884000                 -147215960.2939153        -32300992.55785614        30313.11596602015         5.837779734380723          -29.21865451795339         -8.430303148898588e-05     
7897500                 -147136622.6342925        -32695329.19324169        30311.97392833047         5.915938763107             -29.20155303093825         -8.488788183846907e-05     
7911000                 -147056230.1876082        -33089433.55237772        30310.82398930378         5.994044392591311          -29.18424325202722         -8.547360007149507e-05     
7924500                 -146974783.6784618        -33483302.82455392        30309.66613723896         6.072096073364209          -29.16672536371782         -8.606018197632182e-05     
7938000                 -146892283.8388661        -33876934.2015332         30308.50036052056         6.150093256651878          -29.14899954992098         -8.664762333232545e-05     
7951500                 -146808731.4082374        -34270324.87757083        30307.32664756477         6.22803539437951           -29.13106599595805         -8.723591991177671e-05     
7965000                 -146724127.1333862        -34663472.0494334         30306.14498685487         6.305921939174684          -29.11292488855791         -8.782506750293351e-05     
7978500                 -146638471.768508         -35056372.91641782        30304.95536692999         6.383752344370722          -29.09457641585396         -8.841506187273751e-05     
7992000                 -146551766.0751733        -35449024.68037029        30303.75777639076         6.46152606401004           -29.07602076738122         -8.900589880056486e-05     
8005500                 -146464010.8223184        -35841424.54570516        30302.55220389366         6.539242552847475          -29.05725813407328         -8.959757405690993e-05     
8019000                 -146375206.7862355        -36233569.71942379        30301.33863814361         6.616901266353612          -29.03828870825941         -9.019008340693802e-05     
8032500                 -146285354.7505631        -36625457.41113343        30300.11706791259         6.694501660718084          -29.01911268366148         -9.078342262469619e-05     
8046000                 -146194455.5062763        -37017084.83306592        30298.88748201728         6.772043192852871          -28.99973025539109         -9.137758747179703e-05     
8059500                 -146102509.8516769        -37408449.2000965         30297.64986935072         6.849525320395576          -28.98014161994648         -9.197257371340584e-05     
8073000                 -146009518.5923837        -37799547.72976245        30296.4042188488          6.926947501712688          -28.96034697520957         -9.256837710758248e-05     
8086500                 -145915482.5413228        -38190377.64228182        30295.15051951073         7.00430919590284           -28.94034652044296         -9.316499342126861e-05     
8100000                 -145820402.5187173        -38580936.16057196        30293.8887603879          7.081609862800044          -28.92014045628692         -9.376241840541866e-05     
8113500                 -145724279.3520775        -38971220.51026818        30292.618930595           7.158848962976921          -28.89972898475634         -9.436064782164522e-05     
8127000                 -145627113.8761914        -39361227.91974223        30291.34101930074         7.236025957747909          -28.87911230923773         -9.495967742090272e-05     
8140500                 -145528906.9331136        -39750955.62012085        30290.05501572788         7.313140309172469          -28.85829063448624         -9.555950295769833e-05     
8154000                 -145429659.3721562        -40140400.84530416        30288.76090915874         7.390191480058259          -28.83726416662253         -9.616012018121012e-05     
8167500                 -145329372.0498785        -40529560.83198411        30287.45868893713         7.467178933964314          -28.81603311312984         -9.676152484416889e-05     
8181000                 -145228045.8300763        -40918432.81966291        30286.14834446274         7.544102135204207          -28.79459768285085         -9.736371268331823e-05     
8194500                 -145125681.5837723        -41307014.05067124        30284.82986518554         7.620960548849185          -28.77295808598469         -9.796667944250714e-05     
8208000                 -145022280.1892054        -41695301.77018663        30283.50324063003         7.69775364073131           -28.75111453408387         -9.857042087091372e-05     
8221500                 -144917842.5318209        -42083293.22625169        30282.16846035793         7.774480877446575          -28.72906724005122         -9.917493270705791e-05     
8235000                 -144812369.5042596        -42470985.66979234        30280.82551400177         7.851141726358007          -28.70681641813683         -9.978021068235421e-05     
8248500                 -144705862.0063479        -42858376.35463589        30279.47439123131         7.927735655598758          -28.68436228393497         -0.0001003862505353226     
8262000                 -144598320.9450871        -43245462.53752928        30278.11508181505         8.004262134075191          -28.66170505438105         -0.0001009930480027066     
8275500                 -144489747.2346428        -43632241.47815712        30276.74757554568         8.080720631469941          -28.63884494774846         -0.0001016005988159208     
8289000                 -144380141.7963352        -44018710.43915967        30275.3718622718          8.157110618244957          -28.61578218364559         -0.0001022088986957215     
8302500                 -144269505.5586275        -44404866.68615095        30273.9879319258          8.233431565644558          -28.59251698301269         -0.0001028179433752996     
8316000                 -144157839.457116         -44790707.48773664        30272.59577447176         8.309682945698448          -28.56904956811876         -0.0001034277285825169     
8329500                 -144045144.4345192        -45176230.11553197        30271.19537993893         8.385864231224733          -28.54538016255847         -0.0001040382500381298     
8343000                 -143931421.4406672        -45561431.84417965        30269.78673842922         8.461974895832912          -28.52150899124907         -0.000104649503459342      
8356500                 -143816671.4324911        -45946309.9513677         30268.36984007806         8.538014413926868          -28.49743628042729         -0.0001052614845562516     
8370000                 -143700895.3740122        -46330861.71784718        30266.94467509165         8.613982260707845          -28.47316225764617         -0.0001058741890549442     
8383500                 -143584094.2363311        -46715084.42745002        30265.5112337321          8.689877912177394          -28.44868715177201         -0.0001064876126619652     
8397000                 -143466268.9976168        -47098975.36710669        30264.06950632855         8.765700845140334          -28.42401119298123         -0.000107101751098071      
8410500                 -143347420.6430964        -47482531.82686386        30262.6194832474          8.841450537207665          -28.3991346127572          -0.0001077166000573726     
8424000                 -143227550.1650435        -47865751.09990203        30261.16115494072         8.917126466799511          -28.37405764388721         -0.0001083321552570737     
8437500                 -143106658.5627676        -48248630.48255311        30259.69451190531         8.992728113148004          -28.34878052045921         -0.0001089484123930617     
8451000                 -142984746.842603         -48631167.27431796        30258.2195446752          9.0682549563002            -28.3233034778588          -0.0001095653671683294     
8464500                 -142861816.0178982        -49013358.77788389        30256.73624387011         9.143706477120933          -28.29762675276599         -0.0001101830152840932     
8478000                 -142737867.1090039        -49395202.29914209        30255.24460015446         9.219082157295699          -28.27175058315212         -0.0001108013524291351     
8491500                 -142612901.143263         -49776695.14720511        30253.74460427463         9.294381479333506          -28.24567520827666         -0.0001114203743028952     
8505000                 -142486919.1549987        -50157834.63442414        30252.23624698818         9.369603926569708          -28.21940086868408         -0.0001120400765852736     
8518500                 -142359922.1855036        -50538618.07640638        30250.71951916441         9.444748983168838          -28.19292780620072         -0.0001126604549721577     
8532000                 -142231911.2830287        -50919042.79203233        30249.19441168755         9.519816134127419          -28.16625626393157         -0.0001132815051434477     
8545500                 -142102887.5027715        -51299106.10347302        30247.66091552377         9.594804865276771          -28.13938648625716         -0.0001139032227843728     
8559000                 -141972851.9068655        -51678805.3362072         30246.11902169138         9.669714663285792          -28.11231871883035         -0.0001145256035712805     
8572500                 -141841805.5643682        -52058137.8190385         30244.56872125715         9.744545015663732          -28.0850532085732          -0.0001151486431751891     
8586000                 -141709749.5512503        -52437100.88411257        30243.01000537351         9.819295410762958          -28.05759020367377         -0.0001157723372742225     
8599500                 -141576684.9503841        -52815691.86693415        30241.44286522642         9.893965337781701          -28.02992995358292         -0.00011639668153407       
8613000                 -141442612.8515315        -53193908.10638397        30239.8672920689          9.968554286766793          -28.00207270901115         -0.0001170216716186445     
8626500                 -141307534.3513336        -53571746.94473593        30238.28327720612         10.04306174861639          -27.97401872192546         -0.000117647303191859      
8640000                 -141171450.5532983        -53949205.72767393        30236.69081201404         10.11748721508268          -27.94576824554607         -0.000118273571910521      
8653500                 -141034362.5677891        -54326281.80430876        30235.08988790959         10.19183017877457          -27.91732153434329         -0.0001189004734367671     
8667000                 -140896271.5120134        -54702972.52719501        30233.48049639911         10.26609013316039          -27.88867884403428         -0.0001195280034238522     
8680500                 -140757178.5100112        -55079275.25234783        30231.862629015           10.34026657257056          -27.85984043157993         -0.0001201561575108201     
8694000                 -140617084.6926431        -55455187.33925973        30230.23627736047         10.4143589922002           -27.83080655518157         -0.0001207849313491494     
8707500                 -140475991.1975787        -55830706.15091728        30228.60143311322         10.48836688811187          -27.8015774742778          -0.0001214143205761076     
8721000                 -140333899.1692848        -56205829.0538178         30226.95808796957         10.56228975723809          -27.7721534495413          -0.0001220443208360678     
8734500                 -140190809.7590138        -56580553.41798601        30225.30623372644         10.63612709738407          -27.74253474287559         -0.0001226749277556394     
8748000                 -140046724.1247919        -56954876.61699065        30223.64586220682         10.70987840723022          -27.71272161741184         -0.0001233061369649846     
8761500                 -139901643.431407         -57328796.02796095        30221.97696533427         10.78354318633479          -27.68271433750562         -0.0001239379440907129     
8775000                 -139755568.8503973        -57702309.0316032         30220.29953505099         10.85712093513646          -27.65251316873371         -0.0001245703447594337     
8788500                 -139608501.5600389        -58075413.01221724        30218.61356337741         10.93061115495687          -27.62211837789087         -0.000125203334579993      
8802000                 -139460442.7453341        -58448105.35771278        30216.91904239357         11.0040133480032           -27.59153023298664         -0.0001258369091630129     
8815500                 -139311393.5979995        -58820383.4596259         30215.21596422419         11.07732701737074          -27.56074900324204         -0.0001264710641226685     
8829000                 -139161355.3164538        -59192244.71313527        30213.50432106853         11.15055166704532          -27.52977495908642         -0.0001271057950535948     
8842500                 -139010329.1058061        -59563686.51707853        30211.78410518542         11.22368680190596          -27.49860837215418         -0.0001277410975593085     
8856000                 -138858316.1778432        -59934706.27396849        30210.0553088747          11.29673192772726          -27.46724951528155         -0.0001283769672344448     
8869500                 -138705317.7510182        -60305301.39000934        30208.31792452559         11.36968655118194          -27.43569866250334         -0.0001290133996576515     
8883000                 -138551335.050438         -60675469.27511285        30206.57194457576         11.44255017984335          -27.40395608904973         -0.0001296503904235635     
8896500                 -138396369.3078511        -61045207.34291437        30204.81736150011         11.51532232218785          -27.372022071343           -0.000130287935101947      
8910000                 -138240421.7616353        -61414513.01078902        30203.05416785181         11.58800248759733          -27.33989688699428         -0.0001309260292643444     
8923500                 -138083493.6567859        -61783383.69986771        30201.28235625103         11.66059018636165          -27.30758081480034         -0.0001315646684769689     
8937000                 -137925586.2449032        -62151816.83505305        30199.50191937015         11.73308492968102          -27.27507413474029         -0.0001322038483060339     
8950500                 -137766700.7841797        -62519809.84503533        30197.71284993738         11.80548622966885          -27.24237712797199         -0.0001328435643035419     
8964000                 -137606838.5393887        -62887360.16230841        30195.91514073685         11.87779359935321          -27.20949007682964         -0.0001334838120250481     
8977500                 -137446000.7818709        -63254465.22318562        30194.10878464207         11.95000655267967          -27.17641326482018         -0.0001341245869941332     
8991000                 -137284188.7895231        -63621122.4678155         30192.29377454519         12.02212460451406          -27.1431469766196          -0.0001347658847521416     
9004500                 -137121403.8467848        -63987329.34019758        30190.47010341287         12.09414727064451          -27.10969149807001         -0.0001354077008333121     
9018000                 -136957647.2446263        -64353083.28819814        30188.6377643086          12.16607406778382          -27.07604711617632         -0.0001360500307541201     
9031500                 -136792920.2805359        -64718381.76356583        30186.79675029591         12.23790451357181          -27.04221411910304         -0.0001366928700345937     
9045000                 -136627224.2585076        -65083222.22194736        30184.9470545426          12.30963812657767          -27.00819279617095         -0.0001373362141787737     
9058500                 -136460560.4890282        -65447602.12290302        30183.08867025748         12.38127442630221          -26.97398343785387         -0.0001379800586924773     
9072000                 -136292930.2890653        -65811518.92992228        30181.22159071639         12.45281293318023          -26.9395863357754          -0.0001386243990584291     
9085500                 -136124334.9820541        -66174970.11043929        30179.3458092697          12.52425316858276          -26.9050017827056          -0.0001392692307664589     
9099000                 -135954775.897885         -66537953.13584828        30177.46131930128         12.59559465481939          -26.87023007255779         -0.0001399145492921861     
9112500                 -135784254.3728908        -66900465.48151904        30175.56811426953         12.66683691514048          -26.8352715003852          -0.0001405603501041242     
