DefaultSC.ElapsedSecs   DefaultSC.SunMJ2000Ec.X   DefaultSC.SunMJ2000Ec.Y   DefaultSC.SunMJ2000Ec.Z   DefaultSC.SunMJ2000Ec.VX   DefaultSC.SunMJ2000Ec.VY   DefaultSC.SunMJ2000Ec.VZ   
14647500                -5621956.117641617        -152046197.0090145        814.6493198871613         29.26285964332918          -1.204812060775269         -0.0001445190966433696     
14661000                -5226888.662015793        -152061939.9140865        812.6955172643066         29.26561879424743          -1.1274692563978           -0.0001449329738106298     
14674500                -4831785.314895975        -152076638.6553489        810.7361341118813         29.26817690097383          -1.050121210182943         -0.0001453458424044429     
14688000                -4436648.790405471        -152090293.1654456        808.7711840569973         29.2705339597462           -0.9727684271179213        -0.0001457576997958565     
14701500                -4041481.802710442        -152102903.3838375        806.8006807640195         29.27268996797742          -0.8954114121513443        -0.0001461685433623017     
14715000                -3646287.066004049        -152114469.2568022        804.824637927115          29.27464492425505          -0.818050670190962         -0.0001465783704874268     
14728500                -3251067.294490594        -152124990.7374331        802.843069344759          29.27639882834104          -0.7406867061014315        -0.0001469871785610977     
14742000                -2855825.202369668        -152134467.7856391        800.8559887334704         29.2779516811714           -0.6633200247020807        -0.0001473949649794804     
14755500                -2460563.503820299        -152142900.3681436        798.8634099140763         29.27930348485586          -0.5859511307646764        -0.0001478017271452359     
14769000                -2065284.912985118        -152150288.4584845        796.8653467074037         29.28045424267753          -0.5085805290111916        -0.0001482074624671592     
14782500                -1669992.143954512        -152156632.0370128        794.8618130385876         29.28140395909257          -0.4312087241115764        -0.0001486121683602071     
14796000                -1274687.910750795        -152161931.0908921        792.8528228029609         29.28215263972985          -0.3538362206815305        -0.0001490158422458865     
14809500                -879374.9273123767        -152166185.6140983        790.8383899405599         29.28270029139064          -0.276463523280276         -0.0001494184815520189     
14823000                -484055.9074779383        -152169395.6074181        788.8185284510255         29.28304692204821          -0.1990911364083335        -0.0001498200837125874     
14836500                -88733.56497061253        -152171561.0784487        786.7932523861527         29.28319254084758          -0.1217195645052991        -0.0001502206461681116     
14850000                306589.3866178324         -152172682.0415968        784.7625757455826         29.28313715810509          -0.04434931194762349       -0.0001506201663653908     
14863500                701910.2338428039         -152172758.5180778        782.7265126258135         29.28288078530807          0.03301911695360789        -0.0001510186417576342     
14877000                1097226.263422691         -152171790.5359146        780.6850771307945         29.28242343511458          0.1103852179548926         -0.0001514160698043859     
14890500                1492534.762254666         -152169778.1299373        778.6382834464312         29.28176512135294          0.1877484868825271         -0.0001518124479716054     
14904000                1887833.017430481         -152166721.3417817        776.5861457884312         29.28090585902148          0.2651084196348219         -0.0001522077737316219     
14917500                2283118.316252262         -152162620.2198882        774.5286783128977         29.27984566428813          0.3424645121843141         -0.0001526020445632714     
14931000                2678387.946248294         -152157474.8195013        772.4658953249455         29.27858455449011          0.419816260579979          -0.0001529952579515104     
14944500                3073639.195188806         -152151285.2026686        770.3978111371398         29.27712254813357          0.4971631609494402         -0.0001533874113881506     
14958000                3468869.351101747         -152144051.4382389        768.3244399949908         29.27545966489318          0.5745047095011782         -0.0001537785023711658     
14971500                3864075.702288562         -152135773.6018619        766.2457963526249         29.27359592561186          0.6518404025267364         -0.000154168528405163      
14985000                4259255.537339957         -152126451.7759869        764.1618945598602         29.27153135230039          0.7291697364029265         -0.0001545574870007727     
14998500                4654406.145151665         -152116086.0498611        762.0727490335703         29.26926596813703          0.8064922075940338         -0.0001549453756757857     
15012000                5049524.814940203         -152104676.5195294        759.9783742278814         29.26679979746718          0.883807312654018          -0.0001553321919540718     
15025500                5444608.836258628         -152092223.2878322        757.8787846937776         29.26413286580304          0.9611145482287145         -0.0001557179333657177     
15039000                5839655.499012288         -152078726.4644046        755.7739949002862         29.2612651998232           1.038413411058035          -0.0001561025974478603     
15052500                6234662.09347456          -152064186.1656752        753.664019420743          29.25819682737231          1.115703397978163          -0.0001564861817436869     
15066000                6629625.910302593         -152048602.5148646        751.5488728508353         29.25492777746073          1.192984005923753          -0.0001568686838031574     
15079500                7024544.240553044         -152031975.641984         749.4285698384047         29.25145808026412          1.270254731930126          -0.00015725010118256       
15093000                7419414.375697802         -152014305.6838341        747.3031250238419         29.2477877671231           1.347515073135461          -0.0001576304314451771     
15106500                7814233.607639718         -151995592.7840034        745.1725530847907         29.2439168705429           1.42476452678299           -0.0001580096721603974     
15120000                8208999.228728322         -151975837.0928669        743.0368687883019         29.23984542419294          1.502002590223187          -0.000158387820903938      
15133500                8603708.53177554          -151955038.7675848        740.896086871624          29.23557346290649          1.579228760915959          -0.0001587648752585658     
15147000                8998358.810071394         -151933197.9721005        738.750222094357          29.23110102268032          1.656442536432838          -0.0001591408328134314     
15160500                9392947.357399723         -151910314.8771398        736.5992893204093         29.22642814067428          1.733643414459159          -0.0001595156911642359     
15174000                9787471.468053868         -151886389.6602087        734.4433033764362         29.22155485521094          1.81083089279626           -0.0001598894479137858     
15187500                10181928.43685237         -151861422.5055923        732.2822791934013         29.21648120577522          1.888004469363652          -0.0001602621006705496     
15201000                10576315.55915466         -151835413.6043527        730.1162316501141         29.21120723301405          1.965163642201213          -0.0001606336470498793     
15214500                10970630.13087675         -151808363.1543279        727.9451757222414         29.2057329787359           2.042307909471368          -0.0001610040846747873     
15228000                11364869.4485069          -151780271.3601297        725.7691263630986         29.20005848591048          2.119436769461267          -0.0001613734111730603     
15241500                11759030.80912129         -151751138.4331424        723.5880986154079         29.19418379866833          2.196549720584969          -0.0001617416241808112     
15255000                12153111.5103997          -151720964.5915204        721.4021075293422         29.18810896230042          2.273646261385619          -0.0001621087213399264     
15268500                12547108.85064119         -151689750.0601873        719.2111681625247         29.1818340232578           2.350725890537625          -0.0001624747002988425     
15282000                12941020.1287797          -151657495.0708337        717.0152956619859         29.1753590291512           2.427788106848837          -0.0001628395587131015     
15295500                13334842.64439977         -151624199.861915         714.8145051151514         29.16868402875062          2.504832409262719          -0.0001632032942450179     
15309000                13728573.69775215         -151589864.6786503        712.608811751008          29.16180907198499          2.581858296860528          -0.0001635659045631233     
15322500                14122210.58976945         -151554489.7730199        710.398230753839          29.15473420994173          2.658865268863484          -0.0001639273873428326     
15336000                14515750.62208176         -151518075.403764         708.1827773526311         29.14745949486639          2.735852824634942          -0.0001642877402660004     
15349500                14909191.09703234         -151480621.83638          705.9624668434262         29.13998498016227          2.812820463682567          -0.0001646469610223633     
15363000                15302529.31769316         -151442129.3431214        703.737314529717          29.13231072038997          2.8897676856605            -0.0001650050473067655     
15376500                15695762.58788061         -151402598.2029949        701.5073356851935         29.12443677126707          2.966693990371527          -0.0001653619968213782     
15390000                16088888.21217105         -151362028.7017593        699.2725457176566         29.11636318966766          3.043598877769251          -0.0001657178072753673     
15403500                16481903.49591645         -151320421.1319226        697.0329600051045         29.10809003362202          3.120481847960261          -0.0001660724763847821     
15417000                16874805.74526            -151277775.7927406        694.7885939851403         29.09961736231615          3.197342401206288          -0.0001664260018721109     
15430500                17267592.26715168         -151234092.9902144        692.5394631177187         29.09094523609141          3.274180037926382          -0.0001667783814667256     
15444000                17660260.36936389         -151189373.0370884        690.2855828627944         29.08207371644412          3.350994258699068          -0.0001671296129037714     
15457500                18052807.36050702         -151143616.252848         688.0269687399268         29.07300286602515          3.427784564264517          -0.000167479693927497      
15471000                18445230.55004505         -151096822.9637176        685.7636363133788         29.06373274863951          3.504550455526704          -0.0001678286222870362     
15484500                18837527.24831108         -151048993.5026584        683.4956011325121         29.05426342924595          3.581291433555566          -0.0001681763957381843     
15498000                19229694.76652299         -151000128.2093657        681.2228788435459         29.04459497395656          3.658006999589176          -0.000168523012044508      
15511500                19621730.4167989          -150950227.4302672        678.945485047996          29.03472745003636          3.734696655035888          -0.0001688684689766795     
15525000                20013631.51217283         -150899291.5185203        676.6634354218841         29.02466092590287          3.811359901476505          -0.0001692127643104779     
15538500                20405395.36661021         -150847320.83401          674.3767456561327         29.01439547112575          3.887996240666439          -0.0001695558958312304     
15552000                20797019.29502341         -150794315.7433462        672.0854314789176         29.00393115642634          3.96460517453786           -0.0001698978613278168     
15565500                21188500.61328733         -150740276.6198618        669.7895086184144         28.99326805367727          4.041186205201864          -0.0001702386585988869     
15579000                21579836.63825491         -150685203.8436099        667.4889929369092         28.98240623590204          4.117738834950618          -0.0001705782854484195     
15592500                21971024.68777268         -150629097.8013612        665.18390019238           28.97134577727464          4.194262566259527          -0.0001709167396872768     
15606000                22362062.08069627         -150571958.886602         662.8742462620139         28.96008675311905          4.270756901789381          -0.0001712540191340928     
15619500                22752946.13690597         -150513787.4995311        660.560046993196          28.94862923990891          4.34722134438851           -0.0001715901216132743     
15633000                23143674.17732219         -150454584.047058         658.2413182854652         28.93697331526708          4.42365539709494           -0.0001719250449569998     
15646500                23534243.52392104         -150394348.9427995        655.9180760756135         28.92511905796517          4.500058563138546          -0.0001722587870041092     
15660000                23924651.49974975         -150333082.6070778        653.5903363451362         28.91306654792317          4.576430345943199          -0.0001725913455998818     
15673500                24314895.42894226         -150270785.4669174        651.2581150829792         28.90081586620903          4.652770249128923          -0.0001729227185967019     
15687000                24704972.63673466         -150207457.9560425        648.9214283004403         28.88836709503821          4.729077776514049          -0.00017325290385517       
15700500                25094880.4494807          -150143100.5148745        646.5802920386195         28.87572031777327          4.805352432117352          -0.0001735818992405491     
15714000                25484616.19466724         -150077713.5905294        644.2347224056721         28.86287561892343          4.881593720160215          -0.0001739097026269842     
15727500                25874177.20092978         -150011297.6368144        641.8847354575992         28.84983308414415          4.957801145068771          -0.0001742363118943935     
15741000                26263560.79806789         -149943853.1142258        639.5303473472595         28.83659280023673          5.033974211476054          -0.0001745617249298004     
15754500                26652764.31706069         -149875380.489946         637.171574242413          28.82315485514783          5.11011242422415           -0.0001748859396291103     
15768000                27041785.0900823          -149805880.2378405        634.8084323480725         28.80951933796906          5.18621528836633           -0.0001752089538920032     
15781500                27430620.45051733         -149735352.8384551        632.4409379139543         28.79568633893657          5.262282309169221          -0.0001755307656283733     
15795000                27819267.73297629         -149663798.7790133        630.0691071227193         28.78165594943059          5.338312992114934          -0.0001758513727534439     
15808500                28207724.27331101         -149591218.5534128        627.6929562911391         28.76742826197501          5.414306842903216          -0.0001761707731888773     
15822000                28595987.40863016         -149517612.662223         625.3125016912818         28.75300337023692          5.490263367453599          -0.0001764889648634416     
15835500                28984054.4773146          -149442981.612682         622.9277596920729         28.73838136902618          5.566182071907537          -0.0001768059457143423     
15849000                29371922.81903285         -149367325.9186934        620.5387466400862         28.72356235429502          5.642062462630564          -0.0001771217136847803     
15862500                29759589.77475647         -149290646.1008233        618.1454789042473         28.70854642313756          5.717904046214425          -0.0001774362667257279     
15876000                30147052.68677553         -149212942.6862972        615.7479729279876         28.69333367378936          5.79370632947923           -0.0001777496027943748     
15889500                30534308.89871395         -149134216.2089971        613.3462451249361         28.67792420562701          5.869468819475594          -0.0001780617198554602     
15903000                30921355.75554495         -149054467.2094582        610.940311960876          28.66231811916767          5.945191023486778          -0.0001783726158817167     
15916500                31308190.60360643         -148973696.2348661        608.5301899760962         28.64651551606863          6.020872449030837          -0.0001786822888507622     
15930000                31694810.79061634         -148891903.8390527        606.1158956736326         28.63051649912686          6.096512603862761          -0.0001789907367477639     
15943500                32081213.6656881          -148809090.5824941        603.6974456012249         28.61432117227856          6.17211099597662           -0.0001792979575667708     
15957000                32467396.57934594         -148725257.0323065        601.2748563364148         28.59792964059871          6.247667133607703          -0.0001796039493076052     
15970500                32853356.88354031         -148640403.7622437        598.8481445088983         28.58134201030062          6.323180525234657          -0.0001799087099771946     
15984000                33239091.93166319         -148554531.352693         596.4173267036676         28.56455838873548          6.398650679581639          -0.0001802122375917925     
15997500                33624599.07856349         -148467640.3906724        593.9824196472764         28.54757888439193          6.474077105620451          -0.0001805145301707611     
16011000                34009875.68056241         -148379731.4698272        591.5434399619699         28.53040360689555          6.549459312572679          -0.0001808155857436766     
16024500                34394919.09546874         -148290805.1904262        589.100404381752          28.51303266700846          6.624796809911842          -0.0001811154023467765     
16038000                34779726.68259425         -148200862.159359         586.6533296778798         28.49546617662883          6.700089107365524          -0.0001814139780216273     
16051500                35164295.80276898         -148109902.990132         584.2022325918078         28.47770424879045          6.775335714917528          -0.0001817113108200097     
16065000                35548623.81835662         -148017928.3028649        581.7471299096942         28.45974699766222          6.850536142809999          -0.0001820073987985893     
16078500                35932708.09326975         -147924938.7242874        579.2880384325981         28.44159453854777          6.925689901545582          -0.0001823022400215812     
16092000                36316545.99298526         -147830934.8877359        576.824975065887          28.42324698788489          7.000796501889553          -0.0001825958325611943     
16105500                36700134.88455957         -147735917.4331496        574.3579566180706         28.40470446324517          7.075855454871961          -0.0001828881744958544     
16119000                37083472.13664398         -147639887.0070667        571.8869999945164         28.38596708333346          7.15086627178977           -0.0001831792639119811     
16132500                37466555.11949994         -147542844.2626215        569.412122130394          28.36703496798746          7.225828464208997          -0.0001834690989030996     
16146000                37849381.20501438         -147444789.8595401        566.9333399906755         28.34790823817721          7.30074154396686           -0.0001837576775693961     
16159500                38231947.76671492         -147345724.4641369        564.4506705179811         28.32858701600463          7.375605023173906          -0.0001840449980194947     
16173000                38614252.17978524         -147245648.7493112        561.9641307070851         28.30907142470309          7.450418414216159          -0.0001843310583664604     
16186500                38996291.8210803          -147144563.3945428        559.4737376123667         28.28936158863685          7.525181229757266          -0.0001846158567357925     
16200000                39378064.06914157         -147042469.0858892        556.9795082658529         28.26945763330068          7.599892982740623          -0.0001848993912556551     
16213500                39759566.30421235         -146939366.5159809        554.4814597591758         28.24935968531933          7.674553186391527          -0.0001851816600635381     
16227000                40140795.90825301         -146835256.3840179        551.9796091541648         28.22906787244708          7.749161354219311          -0.0001854626613013721     
16240500                40521750.26495619         -146730139.3957661        549.4739736095071         28.20858232356725          7.823717000019489          -0.0001857423931230784     
16254000                40902426.75976215         -146624016.2635531        546.9645702466369         28.18790316869171          7.898219637875893          -0.0001860208536861308     
16267500                41282822.77987383         -146516887.7062646        544.4514162912965         28.16703053896042          7.972668782162818          -0.0001862980411582171     
16281000                41662935.71427224         -146408754.4493399        541.9345288947225         28.14596456664095          8.047063947547152          -0.0001865739537105782     
16294500                42042762.95373159         -146299617.2247686        539.4139252975583         28.12470538512795          8.121404648990534          -0.0001868485895264449     
16308000                42422301.89083451         -146189476.7710863        536.8896227478981         28.10325312894275          8.195690401751483          -0.0001871219467917129     
16321500                42801549.91998726         -146078333.8333705        534.3616385012865         28.0816079337328           8.269920721387543          -0.0001873940237038241     
16335000                43180504.43743499         -145966189.1632366        531.8299898654223         28.05976993627122          8.344095123757425          -0.0001876648184642171     
16348500                43559162.84127682         -145853043.518834         529.2946941703558         28.03773927445628          8.418213125023145          -0.0001879343292832125     
16362000                43937522.53148113         -145738897.6648418        526.755768738687          28.01551608731095          8.492274241652176          -0.0001882025543777921     
16375500                44315580.9099007          -145623752.3724648        524.2132309824228         27.99310051498237          8.566277990419575          -0.0001884694919751517     
16389000                44693335.38028787         -145507608.419429         521.6670982688665         27.97049269874138          8.640223888410146          -0.0001887351403047077     
16402500                45070783.34830972         -145390466.589978         519.1173879951239         27.94769278098202          8.714111453020557          -0.0001889994976083109     
16416000                45447922.22156321         -145272327.6748681        516.5641176328063         27.92470090522103          8.78794020196151           -0.0001892625621309207     
16429500                45824749.40959038         -145153192.4713645        514.0073046460748         27.90151721609735          8.86170965325986           -0.0001895243321277107     
16443000                46201262.32389345         -145033061.7832369        511.4469665139914         27.87814185937163          8.935419325260785          -0.0001897848058636242     
16456500                46577458.37794999         -144911936.4207553        508.883120752871          27.85457498192571          9.009068736629898          -0.0001900439816058253     
16470000                46953334.98722804         -144789817.2006854        506.3157848641276         27.83081673176214          9.082657406355423          -0.0001903018576303595     
16483500                47328889.56920122         -144666704.9462843        503.7449764534831         27.80686725800366          9.156184853750318          -0.0001905584322230425     
16497000                47704119.54336389         -144542600.4872963        501.1707130819559         27.78272671089271          9.229650598454425          -0.0001908137036732427     
16510500                48079022.33124621         -144417504.6599483        498.5930123329163         27.7583952417909           9.303054160436627          -0.000191067670283207      
16524000                48453595.35642928         -144291418.3069454        496.0118918567896         27.73387300317853          9.37639505999698           -0.0001913203303587352     
16537500                48827836.04456025         -144164342.2774665        493.4273693040013         27.70916014865404          9.44967281776886           -0.0001915716822122882     
16551000                49201741.8233674          -144036277.4271594        490.8394623249769         27.68425683293354          9.522886954721123          -0.0001918217241669851     
16564500                49575310.12267517         -143907224.6181369        488.2481886520982         27.65916321185026          9.596036992160235          -0.0001920704545508301     
16578000                49948538.37441932         -143777184.7189715        485.6535659730434         27.63387944235409          9.669122451732433          -0.0001923178717024854     
16591500                50321424.01266198         -143646158.6046916        483.0556120499969         27.60840568251097          9.742142855425868          -0.0001925639739637219     
16605000                50693964.4736067          -143514147.1567761        480.4543446078897         27.58274209150248          9.815097725572755          -0.000192808759688301      
16618500                51066157.19561347         -143381151.2631501        477.8497814759612         27.55688882962522          9.887986584851513          -0.0001930522272348689     
16632000                51437999.61921384         -143247171.8181804        475.2419404238462         27.53084605829038          9.960808956288929          -0.0001932943749691773     
16645500                51809489.18712594         -143112209.7226704        472.6308393031359         27.50461394002315          10.0335643632623           -0.0001935352012636393     
16659000                52180623.34426948         -142976265.8838557        470.01649595052           27.47819263846222          10.10625232950159          -0.0001937747045048788     
16672500                52551399.53778081         -142839341.2153989        467.3989282473922         27.45158231835924          10.17887237909158          -0.0001940128830799637     
16686000                52921815.21702796         -142701436.6373852        464.7781540825963         27.42478314557832          10.251424036474            -0.0001942497353875083     
16699500                53291867.83362559         -142562553.0763175        462.1541913673282         27.39779528709546          10.32390682644971          -0.0001944852598287916     
16713000                53661554.84145009         -142422691.4651112        459.5270580500364         27.37061891099805          10.39632027418085          -0.0001947194548188591     
16726500                54030873.69665448         -142281852.7430899        456.8967721015215         27.34325418648436          10.46866390519297          -0.0001949523187780855     
16740000                54399821.8576835          -142140037.8559798        454.2633514404297         27.3157012838629           10.5409372453772           -0.0001951838501299541     
16753500                54768396.78528851         -141997247.7559053        451.6268141269684         27.28796037455203          10.61313982099243          -0.0001954140473121591     
16767000                55136595.94254252         -141853483.4013838        448.9871781617403         27.26003163107929          10.6852711586674           -0.0001956429087672795     
16780500                55504416.79485512         -141708745.7573206        446.3444616049528         27.23191522708094          10.75733078540294          -0.0001958704329454442     
16794000                55871856.80998752         -141563035.795004         443.6986824944615         27.20361133730139          10.82931822857405          -0.0001960966183056634     
16807500                56238913.4580674          -141416354.4921003        441.0498589351773         27.17512013759267          10.90123301593211          -0.0001963214633109445     
16821000                56605584.21160398         -141268702.8326484        438.3980090245605         27.14644180491385          10.97307467560702          -0.0001965449664371732     
16834500                56971866.54550285         -141120081.8070552        435.7431508824229         27.11757651733052          11.04484273610935          -0.0001967671261606796     
16848000                57337757.93708095         -140970492.4120898        433.0853026583791         27.08852445401426          11.11653672633252          -0.0001969879409760011     
16861500                57703255.86608153         -140819935.6508788        430.4244825392962         27.05928579524205          11.18815617555495          -0.0001972074093776755     
16875000                58068357.814689           -140668412.5329009        427.7607086822391         27.02986072239572          11.25970061344222          -0.0001974255298700101     
16888500                58433061.2675439          -140515924.0739816        425.0939993113279         27.00024941796143          11.33116957004922          -0.0001976423009590889     
16902000                58797363.71175779         -140362471.2962884        422.4243726581335         26.97045206552907          11.40256257582236          -0.000197857721172312      
16915500                59161262.63692814         -140208055.2283245        419.7518469393253         26.94046884979175          11.47387916160168          -0.0001980717890317507     
16929000                59524755.53515321         -140052676.9049246        417.0764404460788         26.91029995654517          11.54511885862304          -0.0001982845030727987     
16942500                59887839.90104695         -139896337.3672488        414.3981714546681         26.87994557268715          11.61628119852028          -0.0001984958618388433     
16956000                60250513.23175385         -139739037.6627775        411.7170582860708         26.84940588621696          11.6873657133274           -0.0001987058638803774     
16969500                60612773.02696383         -139580778.845306         409.0331192538142         26.81868108623485          11.75837193548071          -0.0001989145077558874     
16983000                60974616.78892711         -139421561.9749388        406.3463727012277         26.78777136294143          11.82929939782099          -0.0001991217920309651     
16996500                61336042.02246902         -139261388.1180844        403.6568369865418         26.75667690763711          11.9001476335957           -0.0001993277152756434     
17010000                61697046.23500489         -139100258.3474498        400.96453050524           26.72539791272152          11.97091617646112          -0.0001995322760741658     
17023500                62057626.93655482         -138938173.7420348        398.269471667707          26.69393457169295          12.0416045604845           -0.000199735473016105      
17037000                62417781.6397586          -138775135.3871264        395.5716788843274         26.66228707914777          12.11221232014629          -0.000199937304698139      
17050500                62777507.85989044         -138611144.3742935        392.8711705952883         26.63045563077986          12.18273899034226          -0.0002001377697231632     
17064000                63136803.11487385         -138446201.8013809        390.1679652556777         26.59844042337999          12.25318410638569          -0.0002003368667073957     
17077500                63495664.92529639         -138280308.7725041        387.4620813503861         26.5662416548353           12.32354720400958          -0.000200534594269719      
17091000                63854090.81442451         -138113466.398043         384.7535373792052         26.53385952412867          12.39382781936876          -0.0002007309510370092     
17104500                64212078.30821833         -137945675.7946367        382.0423518419266         26.50129423133815          12.4640254890421           -0.0002009259356441362     
17118000                64569624.93534639         -137776938.0851779        379.3285432979465         26.46854597763637          12.53413975003473          -0.000201119546737516      
17131500                64926728.22720045         -137607254.3988065        376.6121302694082         26.43561496528995          12.60417013978013          -0.0002013117829680056     
17145000                65283385.71791028         -137436625.8709042        373.8931313455105         26.4025013976589           12.6741161961424           -0.0002015026429944555     
17158500                65639594.94435834         -137265053.6430886        371.1715651154518         26.36920547919606          12.74397745741837          -0.0002016921254863746     
17172000                65995353.4461946          -137092538.8632075        368.4474501609802         26.33572741544645          12.81375346233982          -0.0002018802291177124     
17185500                66350658.76585129         -136919082.6853328        365.7208051383495         26.3020674130467           12.88344375007566          -0.0002020669525704122     
17199000                66705508.44855755         -136744686.2697547        362.9916486665607         26.26822567972446          12.9530478602341           -0.0002022522945361871     
17212500                67059900.04235422         -136569350.7829754        360.259999409318          26.23420242429776          13.02256533286485          -0.0002024362537156321     
17226000                67413831.09810855         -136393077.397704         357.5258760452271         26.19999785667445          13.0919957084613           -0.0002026188288155595     
17239500                67767299.16952889         -136215867.2928495        354.7892972752452         26.16561218785157          13.16133852796271          -0.0002028000185481105     
17253000                68120301.81317939         -136037721.6535153        352.0502817928791         26.13104562991473          13.23059333275638          -0.0002029798216369727     
17266500                68472836.58849473         -135858641.6709931        349.3088483437896         26.09629839603752          13.29975966467988          -0.0002031582368111629     
17280000                68824901.05779471         -135678628.5427566        346.5650156661868         26.06137070048088          13.36883706602319          -0.0002033352628121321     
17293500                69176492.78629907         -135497683.4724557        343.8188025057316         26.02626275859248          13.43782507953096          -0.0002035108983875489     
17307000                69527609.34214202         -135315807.6699102        341.0702276676893         25.99097478680615          13.50672324840463          -0.000203685142286858      
17320500                69878248.29638694         -135133002.3511033        338.3193099349737         25.95550700264116          13.57553111630466          -0.0002038579932772677     
17334000                70228407.22304113         -134949268.7381759        335.5660681352019         25.91985962470171          13.64424822735272          -0.0002040294501268747     
17347500                70578083.69907033         -134764608.0594201        332.8105210736394         25.88403287267622          13.71287412613392          -0.0002041995116153217     
17361000                70927275.30441333         -134579021.5492728        330.0526876151562         25.84802696733673          13.78140835769893          -0.0002043681765266925     
17374500                71275979.62199669         -134392510.4483099        327.2925866097212         25.8118421305383           13.84985046756628          -0.0002045354436575053     
17388000                71624194.23774937         -134205076.0032393        324.5302369371057         25.77547858521834          13.91820000172446          -0.0002047013118087193     
17401500                71971916.74061719         -134016719.466895         321.7656575068831         25.73893655539597          13.9864565066342           -0.0002048657797928399     
17415000                72319144.72257757         -133827442.0982307        318.998867213726          25.7022162661714           14.05461952923062          -0.0002050288464259253     
17428500                72665875.77865413         -133637245.1623129        316.2298849672079         25.66531794372532          14.12268861692548          -0.0002051905105346918     
17442000                73012107.50693116         -133446129.9303153        313.4587297439575         25.62824181531819          14.19066331760936          -0.0002053507709556257     
17455500                73357837.50856826         -133254097.6795115        310.6854204759002         25.59098810928965          14.25854317965385          -0.0002055096265296541     
17469000                73703063.38781489         -133061149.6932688        307.9099761620164         25.55355705505786          14.32632775191378          -0.0002056670761092505     
17482500                74047782.75202496         -132867287.2610419        305.1324157565832         25.51594888311881          14.39401658372946          -0.0002058231185495529     
17496000                74391993.21167135         -132672511.678366         302.3527582883835         25.47816382504574          14.46160922492882          -0.0002059777527199103     
17509500                74735692.38036037         -132476824.2468502        299.5710227787495         25.44020211348845          14.52910522582967          -0.0002061309774941122     
17523000                75078877.87484646         -132280226.2741713        296.787228256464          25.40206398217263          14.59650413724193          -0.0002062827917557186     
17536500                75421547.31504656         -132082719.0740666        294.0013937652111         25.36374966589919          14.66380551046978          -0.0002064331943945064     
17550000                75763698.3240547          -131884303.9663274        291.2135383784771         25.32525940054365          14.73100889731394          -0.000206582184308246      
17563500                76105328.52815647         -131684982.2767926        288.4236811622977         25.28659342305545          14.79811385007386          -0.0002067297604106955     
17577000                76446435.55684355         -131484755.3373413        285.6318412125111         25.24775197145724          14.86511992154994          -0.0002068759216102833     
17590500                76787017.0428281          -131283624.4858867        282.8380376547575         25.20873528484429          14.93202666504575          -0.0002070206668314256     
17604000                77127070.62205733         -131081591.0663689        280.0422896072269         25.16954360338374          14.99883363437025          -0.0002071639950083082     
17617500                77466593.93372802         -130878656.4287482        277.2446161806583         25.13017716831397          15.06554038384002          -0.0002073059050786696     
17631000                77805584.6203008          -130674821.928998         274.445036560297          25.09063622194394          15.13214646828149          -0.0002074463959900186     
17644500                78144040.32751468         -130470088.9290982        271.6435698866844         25.05092100765244          15.19865144303316          -0.0002075854667005217     
17658000                78481958.7044016          -130264458.7970284        268.8402353525162         25.01103176988747          15.2650548639478           -0.0002077231161718984     
17671500                78819337.40330067         -130057932.9067603        266.0350521579385         24.97096875416553          15.33135628739474          -0.0002078593433756382     
17685000                79156174.07987273         -129850512.6382514        263.228039495647          24.93073220707094          15.39755527026204          -0.0002079941472930003     
17698500                79492466.39311467         -129642199.3774376        260.4192165881395         24.89032237625512          15.46365136995876          -0.0002081275269159022     
17712000                79828212.00537393         -129432994.5162263        257.6086026877165         24.84973951043592          15.52964414441718          -0.000208259481238926      
17725500                80163408.5823628          -129222899.452489         254.7962170094252         24.80898385939696          15.59553315209501          -0.0002083900092655355     
17739000                80498053.79317282         -129011915.5900548        251.9820788428187         24.76805567398683          15.6613179519777           -0.0002085191100142936     
17752500                80832145.31028919         -128800044.3387029        249.1662074550986         24.7269552061185           15.72699810358058          -0.0002086467825010985     
17766000                81165680.80960517         -128587287.1141553        246.348622135818          24.68568270876853          15.79257316695117          -0.0002087730257587239     
17779500                81498657.97043632         -128373645.3380698        243.5293421819806         24.6442384359764           15.85804270267141          -0.0002088978388234963     
17793000                81831074.47553486         -128159120.4380327        240.7083869203925         24.60262264284381          15.92340627185988          -0.0002090212207441766     
17806500                82162928.01110414         -127943713.8475515        237.8857756629586         24.56083558553391          15.98866343617405          -0.0002091431705713021     
17820000                82494216.26681282         -127727427.0060481        235.0615277662873         24.51887752127065          16.05381375781254          -0.0002092636873713971     
17833500                82824936.93580927         -127510261.3588504        232.2356625497341         24.47674870833805          16.11885679951736          -0.0002093827702127626     
17847000                83155087.71473582         -127292218.3571861        229.4081993997097         24.4344494060794           16.18379212457613          -0.0002095004181770221     
17860500                83484666.30374309         -127073299.4581745        226.5791576951742         24.39197987489663          16.24861929682441          -0.0002096166303511282     
17874000                83813670.40650427         -126853506.1248198        223.7485568150878         24.34934037624954          16.31333788064785          -0.0002097314058291389     
17887500                84142097.73022939         -126632839.8260028        220.9164161905646         24.30653117265507          16.3779474409845           -0.0002098447437175466     
17901000                84469945.98567961         -126411302.0364743        218.0827552229166         24.26355252768656          16.44244754332707          -0.000209956643128173      
17914500                84797212.88718143         -126188894.2368468        215.2475933134556         24.220404705973            16.50683775372518          -0.0002100671031808332     
