DefaultSC.ElapsedSecs   DefaultSC.SSBMJ2000Ec.X   DefaultSC.SSBMJ2000Ec.Y   DefaultSC.SSBMJ2000Ec.Z   DefaultSC.SSBMJ2000Ec.VX   DefaultSC.SSBMJ2000Ec.VY   DefaultSC.SSBMJ2000Ec.VZ   
5238000                 -141968621.8250299        45786582.37006368         30402.84419267997         -9.777804662854994         -28.4130871489983          8.337902102084627e-06      
5251500                 -142100099.9498125        45402834.80555463         30402.95448412374         -9.700425565424677         -28.43836830205001         8.001301322835275e-06      
5265000                 -142230533.0336882        45018747.38708175         30403.06022051349         -9.622983888395801         -28.46343586105847         7.663080429765046e-06      
5278500                 -142359920.2359088        44634322.9991051          30403.16138001159         -9.545480235738433         -28.48828968699307         7.323241700163408e-06      
5292000                 -142488260.7238814        44249564.52794961         30403.25794077292         -9.467915211632162         -28.51292964260499         6.981787482374102e-06      
5305500                 -142615553.6731709        43864474.86178103         30403.34988100641         -9.390289420460485         -28.5373555924268          6.638720172702506e-06      
5319000                 -142741798.2675026        43479056.89058194         30403.43717895448         -9.312603466805175         -28.56156740277209         6.294042240284625e-06      
5332500                 -142866993.6987649        43093313.50612764         30403.51981289312         -9.234857955440672         -28.585564941735           5.947756188007247e-06      
5346000                 -142991139.1670121        42707247.60196212         30403.59776113741         -9.15705349132849          -28.60934807918982         5.599864588035075e-06      
5359500                 -143114233.8804666        42320862.07337407         30403.67100202479         -9.079190679611601         -28.63291668679048         5.250370051612663e-06      
5373000                 -143236277.0555213        41934159.81737288         30403.7395139318          -9.001270125608862         -28.65627063797012         4.899275241498913e-06      
5386500                 -143357267.9167424        41547143.73266453         30403.80327527039         -8.923292434809415         -28.67940980794054         4.546582882625216e-06      
5400000                 -143477205.696871         41159816.71962768         30403.86226449162         -8.845258212867128         -28.70233407369175         4.192295730121032e-06      
5413500                 -143596089.6368257        40772181.6802896          30403.91646009125         -8.767168065595016         -28.72504331399134         3.836416585301095e-06      
5427000                 -143713918.9857048        40384241.5183022          30403.96584058739         -8.689022598959678         -28.74753740938397         3.478948300994489e-06      
5440500                 -143830693.000788         39995999.13891807         30404.01038455404         -8.610822419075754         -28.76981624219082         3.119893770886506e-06      
5454000                 -143946410.9475384        39607457.44896646         30404.05007059313         -8.532568132200373         -28.79187969650893         2.759255920636861e-06      
5467500                 -144061072.0996046        39218619.35682932         30404.0848773513          -8.454260344727601         -28.81372765821062         2.397037727419615e-06      
5481000                 -144174675.7388226        38829487.77241734         30404.11478351429         -8.375899663182933         -28.83536001494283         2.033242195054186e-06      
5494500                 -144287221.1552171        38440065.60714604         30404.13976780325         -8.297486694217762         -28.85677665612651         1.667872375321622e-06      
5508000                 -144398707.6470035        38050355.77391174         30404.15980899334         -8.21902204460385          -28.87797747295591         1.300931351977397e-06      
5521500                 -144509134.5205894        37660361.18706769         30404.17488589138         -8.140506321227839         -28.89896235839789         9.324222443041208e-07      
5535000                 -144618501.0905761        37270084.76240013         30404.18497735076         -8.061940131085741         -28.91973120719121         5.623481964533994e-07      
5548500                 -144726806.6797601        36879529.41710436         30404.19006226957         -7.983324081277453         -28.94028391584581         1.907123934330457e-07      
5562000                 -144834050.6191344        36488698.06976085         30404.19011957757         -7.904658779001268         -28.96062038264206         -1.82481949551061e-07      
5575500                 -144940232.2478898        36097593.64031136         30404.18512825854         -7.825944831548409         -28.98074050762999         -5.57231588871332e-07      
5589000                 -145045350.9134161        35706219.05003501         30404.17506734096         -7.74718284629755          -29.0006441926285          -9.33533252478469e-07      
5602500                 -145149405.9713033        35314577.22152442         30404.15991589055         -7.668373430709372         -29.02033134122455         -1.311383638125108e-06     
5616000                 -145252396.7853426        34922671.07866187         30404.1396530252          -7.589517192321097         -29.03980185877236         -1.690779420471245e-06     
5629500                 -145354322.7275275        34530503.54659545         30404.1142579075          -7.510614738741061         -29.05905565239257         -2.071717240426096e-06     
5643000                 -145455183.1780547        34138077.55171517         30404.08370974101         -7.431666677643276         -29.07809263097135         -2.454193719358955e-06     
5656500                 -145554977.5253248        33745396.02162919         30404.04798777029         -7.352673616762008         -29.09691270515953         -2.838205464428256e-06     
5670000                 -145653705.1659433        33352461.88513997         30404.00707129762         -7.273636163886357         -29.11551578737175         -3.223749033054446e-06     
5683500                 -145751365.5047211        32959278.07222046         30403.96093966626         -7.194554926854853         -29.1339017917855          -3.610820986210683e-06     
5697000                 -145847957.9546751        32565847.51399034         30403.90957226977         -7.115430513550065         -29.15207063434019         -3.999417847566633e-06     
5710500                 -145943481.9370292        32172173.14269221         30403.85294853523         -7.036263531893198         -29.17002223273624         -4.389536124804749e-06     
5724000                 -146037936.8812144        31778257.89166782         30403.7910479568          -6.957054589838726         -29.18775650643408         -4.781172313172988e-06     
5737500                 -146131322.224869         31384104.69533436         30403.72385006957         -6.877804295369013         -29.20527337665316         -5.174322870615811e-06     
5751000                 -146223637.4138395        30989716.48916065         30403.65133444034         -6.79851325648896          -29.222572766371           -5.568984247972253e-06     
5764500                 -146314881.9021805        30595096.20964351         30403.57348070853         -6.719182081220644         -29.23965460032209         -5.965152876541424e-06     
5778000                 -146405055.1521548        30200246.79428392         30403.49026854523         -6.639811377597978         -29.25651880499693         -6.362825175187936e-06     
5791500                 -146494156.6342341        29805171.18156344         30403.40167767368         -6.560401753661377         -29.27316530864095         -6.761997536131048e-06     
5805000                 -146582185.8270983        29409872.31092047         30403.30768787302         -6.480953817452433         -29.28959404125341         -7.162666337379164e-06     
5818500                 -146669142.2176362        29014353.12272658         30403.20827896148         -6.401468177008601         -29.30580493458635         -7.564827946282549e-06     
5832000                 -146755025.3009446        28618616.55826284         30403.10343081504         -6.321945440357889         -29.32179792214346         -7.968478714204252e-06     
5845500                 -146839834.5803289        28222665.55969627         30402.99312335253         -6.242386215513569         -29.33757293917898         -8.373614976520116e-06     
5859000                 -146923569.5673025        27826503.07005606         30402.87733654492         -6.16279111046888          -29.35312992269653         -8.780233050842412e-06     
5872500                 -147006229.7815865        27430132.03321012         30402.75605041161         -6.083160733191757         -29.36846881144798         -9.188329249454341e-06     
5886000                 -147087814.7511093        27033555.39384138         30402.62924502231         -6.003495691619562         -29.38358954593227         -9.59789986509918e-06      
5899500                 -147168324.0120064        26636776.09742427         30402.49690049887         -5.923796593653828         -29.39849206839422         -1.000894118341478e-05     
5913000                 -147247757.1086195        26239797.0902011          30402.35899700783         -5.844064047155008         -29.41317632282329         -1.042144947227541e-05     
5926500                 -147326113.5934963        25842621.31915861         30402.21551477537         -5.764298659937239         -29.42764225495243         -1.083542099244994e-05     
5940000                 -147403393.0273895        25445251.73200433         30402.06643406861         -5.68450103976311          -29.44188981225673         -1.125085198694364e-05     
5953500                 -147479594.9792563        25047691.27714314         30401.91173521616         -5.604671794338446         -29.45591894395229         -1.166773870586724e-05     
5967000                 -147554719.0262574        24649942.90365377         30401.75139858946         -5.524811531307102         -29.46972960099485         -1.208607736202794e-05     
5980500                 -147628764.7537564        24252009.56126531         30401.58540461026         -5.444920858245757         -29.48332173607853         -1.250586418244382e-05     
5994000                 -147701731.7553186        23853894.20033374         30401.41373375803         -5.365000382658731         -29.49669530363454         -1.292709536926395e-05     
6007500                 -147773619.6327101        23455599.77181851         30401.23636655323         -5.285050711972811         -29.50985025982983         -1.334976712286107e-05     
6021000                 -147844427.9958969        23057129.22725911         30401.05328358337         -5.205072453532071         -29.52278656256575         -1.37738756347261e-05      
6034500                 -147914156.4630432        22658485.51875167         30400.86446546391         -5.125066214592727         -29.53550417147675         -1.419941708391548e-05     
6048000                 -147982804.6605108        22259671.59892553         30400.66989288759         -5.045032602317976         -29.54800304792892         -1.462638764060387e-05     
6061500                 -148050372.2228575        21860690.42091993         30400.46954658441         -4.964972223772869         -29.56028315501868         -1.505478347318956e-05     
6075000                 -148116858.7928358        21461544.93836066         30400.26340733841         -4.884885685919185         -29.57234445757133         -1.548460073586e-05        
6088500                 -148182264.0213913        21062238.10533666         30400.05145598482         -4.804773595610307         -29.58418692213963         -1.591583557747356e-05     
6102000                 -148246587.5676615        20662772.87637679         30399.83367341757         -4.724636559586121         -29.59581051700241         -1.634848414155954e-05     
6115500                 -148309829.0989741        20263152.20642648         30399.61004056968         -4.644475184467918         -29.60721521216306         -1.678254256454181e-05     
6129000                 -148371988.2908454        19863379.05082449         30399.38053843938         -4.564290076753318         -29.6184009793481          -1.721800696685705e-05     
6142500                 -148433064.8269784        19463456.36527968         30399.14514806867         -4.484081842811178         -29.62936779200569         -1.765487347604733e-05     
6156000                 -148493058.3992613        19063387.10584769         30398.90385055915         -4.40385108887655          -29.64011562530412         -1.809313820366754e-05     
6169500                 -148551968.7077655        18663174.22890781         30398.65662706178         -4.323598421045614         -29.65064445613033         -1.853279725416712e-05     
6183000                 -148609795.4607438        18262820.6911398          30398.40345877595         -4.243324445270424         -29.66095426308819         -1.897384673910096e-05     
6196500                 -148666538.3746282        17862329.44950062         30398.14432695881         -4.163029767354175         -29.67104502649734         -1.941628277357665e-05     
6210000                 -148722197.1740281        17461703.4612014          30397.8792129159          -4.082714992946508         -29.68091672839154         -1.986010143539829e-05     
6223500                 -148776771.5917282        17060945.68368423         30397.60809801426         -4.002380727537773         -29.69056935251678         -2.030529881125176e-05     
6237000                 -148830261.3686861        16660059.07459907         30397.33096366283         -3.922027576454346         -29.70000288432988         -2.075187098249387e-05     
6250500                 -148882666.2540301        16259046.5917807          30397.04779132735         -3.841656144853646         -29.70921731099691         -2.119981402692872e-05     
6264000                 -148933986.0050572        15857911.1932256          30396.75856252946         -3.761267037719153         -29.71821262139155         -2.164912401703134e-05     
6277500                 -148984220.3872303        15456655.83706897         30396.46325884387         -3.680860859855445         -29.72698880609343         -2.209979702172404e-05     
6291000                 -149033369.1741758        15055283.48156164         30396.16186189372         -3.600438215883244         -29.73554585738652         -2.255182910815279e-05     
6304500                 -149081432.1476815        14653797.08504715         30395.8543533599          -3.519999710234468         -29.74388376925746         -2.300521632925268e-05     
6318000                 -149128409.0976937        14252199.60593871         30395.54071497265         -3.439545947147304         -29.75200253739387         -2.345995474861695e-05     
6331500                 -149174299.8223142        13850494.00269629         30395.2209285181          -3.359077530661285         -29.75990215918266         -2.391604040496986e-05     
6345000                 -149219104.1277984        13448683.23380369         30394.89497583546         -3.278595064612373         -29.76758263370832         -2.437346935479923e-05     
6358500                 -149262821.828552         13046770.25774557         30394.56283881515         -3.198099152628075         -29.77504396175118         -2.483223763505293e-05     
6372000                 -149305452.747128         12644758.03298466         30394.22449940629         -3.11759039812254          -29.78228614578573         -2.529234128800795e-05     
6385500                 -149346996.7142243        12242649.51793886         30393.87993960828         -3.037069404291696         -29.7893091899788          -2.57537763488358e-05      
6399000                 -149387453.5686804        11840447.67095838         30393.52914147079         -2.956536774108373         -29.79611310018785         -2.621653884737896e-05     
6412500                 -149426823.1574741        11438155.45030298         30393.17208710313         -2.875993110317465         -29.80269788395913         -2.668062481170352e-05     
6426000                 -149465105.335719         11035775.81411912         30392.80875866301         -2.795439015431075         -29.80906355052594         -2.714603026987561e-05     
6439500                 -149502299.966661         10633311.72041728         30392.43913836312         -2.714875091723692         -29.81521011080682         -2.761275123575047e-05     
6453000                 -149538406.921675         10230766.12704914         30392.06320847431         -2.634301941227369         -29.82113757740369         -2.808078373561784e-05     
6466500                 -149573426.0802616        9828141.991684904         30391.68095131684         -2.553720165726923         -29.82684596460003         -2.855012378510935e-05     
6480000                 -149607357.330044         9425442.271790627         30391.29234926496         -2.47313036675513          -29.83233528835905         -2.902076738386938e-05     
6493500                 -149640200.5667642        9022669.924605513         30390.89738474693         -2.39253314558795          -29.83760556632181         -2.949271055463498e-05     
6507000                 -149671955.6942796        8619827.907119313         30390.49604024831         -2.311929103239754         -29.84265681780532         -2.996594928994512e-05     
6520500                 -149702622.6245597        8216919.176049689         30390.08829830308         -2.231318840458556         -29.84748906380073         -3.044047959477325e-05     
6534000                 -149732201.2776822        7813946.687819628         30389.67414150434         -2.15070295772128          -29.85210232697129         -3.091629747764557e-05     
6547500                 -149760691.5818293        7410913.398534894         30389.25355249504         -2.070082055229007         -29.85649663165057         -3.139339892932469e-05     
6561000                 -149788093.4732841        7007822.263961481         30388.82651397586         -1.989456732902263         -29.86067200384045         -3.187177994412593e-05     
6574500                 -149814406.8964268        6604676.239503114         30388.39300869731         -1.908827590376301         -29.86462847120919         -3.23514365092592e-05      
6588000                 -149839631.8037305        6201478.280178749         30387.95301946811         -1.828195226996402         -29.86836606308948         -3.283236461726347e-05     
6601500                 -149863768.1557576        5798231.340600136         30387.50652914774         -1.747560241813186         -29.87188481047646         -3.331456025890134e-05     
6615000                 -149886815.9211557        5394938.374949374         30387.05352065293         -1.666923233577935         -29.87518474602573         -3.379801941427729e-05     
6628500                 -149908775.0766534        4991602.336956517         30386.59397695423         -1.58628480073793          -29.8782659040514          -3.428273805639037e-05     
6642000                 -149929645.6070565        4588226.179877194         30386.12788107456         -1.505645541431797         -29.881128320524           -3.476871217067412e-05     
6655500                 -149949427.5052432        4184812.856470267         30385.65521609318         -1.425006053484867         -29.8837720330685          -3.525593773012758e-05     
6669000                 -149968120.7721606        3781365.318975494         30385.17596514151         -1.344366934404547         -29.88619708096229         -3.574441071485524e-05     
6682500                 -149985725.4168195        3377886.519091256         30384.69011140778         -1.263728781375707         -29.88840350513312         -3.623412708364526e-05     
6696000                 -150002241.4562909        2974379.407952279         30384.19763813284         -1.18309219125607          -29.89039134815698         -3.672508280949671e-05     
6709500                 -150017668.9157009        2570846.9361074           30383.6985286125          -1.102457760571629         -29.89216065425612         -3.721727386185592e-05     
6723000                 -150032007.8282267        2167292.053497348         30383.19276619656         -1.021826085512059         -29.89371146929692         -3.771069620128742e-05     
6736500                 -150045258.2350914        1763717.709432575         30382.68033429119         -0.9411977619261551        -29.89504384078774         -3.820534578657941e-05     
6750000                 -150057420.1855601        1360126.852571106         30382.1612163554          -0.8605733853172757        -29.89615781787691         -3.870121858007281e-05     
6763500                 -150068493.7369346        956522.4308963884         30381.63539590279         -0.7799535508388006        -29.89705345135049         -3.919831054055578e-05     
6777000                 -150078478.9545489        552907.3916952333         30381.10285650255         -0.6993388532896003        -29.89773079363026         -3.969661761438204e-05     
6790500                 -150087375.9117646        149284.6815357133         30380.56358177728         -0.6187298871095188        -29.89818989877144         -4.019613575678704e-05     
6804000                 -150095184.6899654        -254342.7537548436        30380.01755540512         -0.5381272463748683        -29.89843082246064         -4.069686091945357e-05     
6817500                 -150101905.3785529        -657971.969111893         30379.46476111875         -0.4575315247939353        -29.89845362201361         -4.119878904340624e-05     
6831000                 -150107538.0749412        -1061600.020255623        30378.90518270544         -0.3769433157025017        -29.89825835637308         -4.170191607855145e-05     
6844500                 -150112082.8845515        -1465223.963712928        30378.33880400745         -0.2963632120593757        -29.89784508610659         -4.220623797479561e-05     
6858000                 -150115539.9208078        -1868840.856839322        30377.76560892118         -0.2157918064419368        -29.89721387340421         -4.271175066250521e-05     
6871500                 -150117909.3051314        -2272447.757840811        30377.1855813989          -0.1352296910416933        -29.89636478207642         -4.321845008092851e-05     
6885000                 -150119191.166935         -2676041.725795779        30376.59870544658         -0.05467745765985109       -29.89529787755176         -4.372633217109012e-05     
6898500                 -150119385.6436186        -3079619.820676804        30376.00496512628         0.02586430229710278        -29.89401322687471         -4.423539286158018e-05     
6912000                 -150118492.880563         -3483179.103372457        30375.40434455383         0.1063949978218061         -29.89251089870329         -4.474562809164695e-05     
6925500                 -150116513.0311251        -3886716.635709065        30374.79682790022         0.1869140383104134         -29.89079096330695         -4.52570337881042e-05      
6939000                 -150113446.2566322        -4290229.480472467        30374.18239939213         0.2674208335669758         -29.88885349256416         -4.576960587421297e-05     
6952500                 -150109292.7263764        -4693714.701429705        30373.56104331161         0.347914793807808          -29.88669855996018         -4.628334028033976e-05     
6966000                 -150104052.6176091        -5097169.363350702        30372.93274399312         0.4283953296658428         -29.88432624058474         -4.67982329261929e-05      
6979500                 -150097726.1155354        -5500590.532029916        30372.29748582724         0.508861852194972          -29.88173661112977         -4.731427973325708e-05     
6993000                 -150090313.4133082        -5903975.274307942        30371.65525326412         0.5893137728743759         -29.87892974988699         -4.783147662656972e-05     
7006500                 -150081814.7120226        -6307320.658093102        30371.00603080122         0.6697505036128389         -29.87590573674567         -4.834981951873374e-05     
7020000                 -150072230.2207099        -6710623.75238299         30370.3498029979          0.7501714567530528         -29.87266465319019         -4.886930432768111e-05     
7033500                 -150061560.156332         -7113881.627286           30369.68655446358         0.8305760450759068         -29.86920658229776         -4.938992696068567e-05     
7047000                 -150049804.7437751        -7517091.3540428          30369.01626986731         0.9109636818047653         -29.865531608736           -4.991168333567941e-05     
7060500                 -150036964.215844         -7920250.005047796        30368.33893393027         0.9913337806097329         -29.86163981876059         -5.043456935638346e-05     
7074000                 -150023038.8132557        -8323354.653870544        30367.65453142859         1.071685755611905          -29.85753130021288         -5.095858093184802e-05     
7087500                 -150008028.784634         -8726402.37527716         30366.96304719709         1.152019021387608          -29.85320614251745         -5.148371396579421e-05     
7101000                 -149991934.3865023        -9129390.245251659        30366.26446612366         1.232332992972624          -29.84866443667975         -5.200996436194316e-05     
7114500                 -149974755.8832779        -9532315.341017282        30365.55877314974         1.312627085866404          -29.84390627528364         -5.253732802046329e-05     
7128000                 -149956493.5472662        -9935174.741057808        30364.84595327638         1.392900716036268          -29.83893175248896         -5.30658008379703e-05      
7141500                 -149937147.6586533        -10337965.52513877        30364.12599155447         1.473153299921591          -29.83374096402913         -5.359537871107989e-05     
7155000                 -149916718.5055006        -10740684.77432875        30363.3988730968          1.553384254437981          -29.82833400720863         -5.412605753640776e-05     
7168500                 -149895206.3837374        -11143329.5710205         30362.66458306508         1.633592996981434          -29.82271098090059         -5.465783321234596e-05     
7182000                 -149872611.5971555        -11545896.99895214        30361.92310668249         1.713778945432483          -29.81687198554427         -5.519070161774664e-05     
7195500                 -149848934.4574016        -11948384.14322827        30361.1744292248          1.793941518160339          -29.81081712314264         -5.572465864744913e-05     
7209000                 -149824175.2839711        -12350788.09034111        30360.41853601951         1.874080134027004          -29.8045464972598          -5.6259700187411e-05       
7222500                 -149798334.4042017        -12753105.92819146        30359.65541245695         1.954194212391385          -29.79806021301857         -5.679582212003709e-05     
7236000                 -149771412.153266         -13155334.74610984        30358.88504397962         2.034283173113388          -29.79135837709788         -5.733302032595589e-05     
7249500                 -149743408.8741654        -13557471.63487738        30358.10741608217         2.114346436558003          -29.78444109773032         -5.787129068579588e-05     
7263000                 -149714324.9177228        -13959513.68674685        30357.32251432352         2.194383423599365          -29.77730848469957         -5.841062908018557e-05     
7276500                 -149684160.6425758        -14361457.99546356        30356.53032431006         2.274393555624822          -29.76996064933788         -5.895103138620073e-05     
7290000                 -149652916.41517          -14763301.65628622        30355.73083170597         2.354376254538967          -29.76239770452346         -5.949249348091712e-05     
7303500                 -149620592.6097514        -15165041.76600784        30354.92402223218         2.434330942767674          -29.754619764678           -6.003501123075239e-05     
7317000                 -149587189.6083601        -15566675.4229765         30354.10988166928         2.514257043262114          -29.74662694576404         -6.057858051100595e-05     
7330500                 -149552707.8008226        -15968199.72711619        30353.28839584626         2.594153979502754          -29.7384193652824          -6.112319718276638e-05     
7344000                 -149517147.5847447        -16369611.77994752        30352.45955065172         2.674021175503355          -29.7299971422696          -6.166885712133308e-05     
7357500                 -149480509.3655046        -16770908.68460843        30351.62333202735         2.753858055814939          -29.72136039729524         -6.221555618424191e-05     
7371000                 -149442793.5562454        -17172087.54587489        30350.77972597443         2.833664045529761          -29.71250925245941         -6.276329023258143e-05     
7384500                 -149404000.5778677        -17573145.47018156        30349.9287185492          2.91343857028525           -29.70344383139005         -6.331205513454563e-05     
7398000                 -149364130.8590222        -17974079.56564235        30349.07029586565         2.993181056267959          -29.69416425924035         -6.386184674056494e-05     
7411500                 -149323184.8361026        -18374886.94207102        30348.20444408804         3.072890930217477          -29.6846706626861          -6.441266091350428e-05     
7425000                 -149281162.9532377        -18775564.71100172        30347.3311494384          3.152567619430343          -29.67496316992301         -6.496449350379407e-05     
7438500                 -149238065.6622841        -19176109.9857095         30346.45039820019         3.232210551763947          -29.66504191066411         -6.55173403636411e-05      
7452000                 -149193893.4228183        -19576519.88123073        30345.56217670627         3.311819155640407          -29.65490701613705         -6.607119733992306e-05     
7465500                 -149148646.7021295        -19976791.5143836         30344.66647134628         3.391392860050445          -29.64455861908144         -6.662606029017582e-05     
7479000                 -149102325.9752116        -20376922.00378847        30343.76326857042         3.470931094557241          -29.63399685374616         -6.718192505772436e-05     
7492500                 -149054931.7247555        -20776908.46988818        30342.85255488101         3.550433289300278          -29.62322185588669         -6.773878748234097e-05     
7506000                 -149006464.4411413        -21176748.0349685         30341.93431683723         3.629898874999169          -29.61223376276239         -6.8296643409127e-05       
7519500                 -148956924.6224304        -21576437.82317828        30341.00854105409         3.709327282957482          -29.60103271313381         -6.885548867785474e-05     
7533000                 -148906312.7743578        -21975974.96054979        30340.07521420997         3.788717945066531          -29.58961884725993         -6.94153191265201e-05      
7546500                 -148854629.4103238        -22375356.57501888        30339.13432302419         3.868070293809182          -29.57799230689551         -6.997613059667174e-05     
7560000                 -148801875.0513863        -22774579.79644518        30338.18585428689         3.947383762263614          -29.5661532352883          -7.053791891920014e-05     
7573500                 -148748050.2262524        -23173641.75663218        30337.22979483567         4.026657784107678          -29.55410177717576         -7.110067993387759e-05     
7587000                 -148693155.4712709        -23572539.58934745        30336.26613156684         4.105891793620931          -29.54183807878396         -7.166440946448915e-05     
7600500                 -148637191.3304233        -23971270.43034258        30335.29485143907         4.185085225690086          -29.52936228782315         -7.222910334014898e-05     
7614000                 -148580158.3553162        -24369831.41737326        30334.31594145671         4.264237515812152          -29.51667455348559         -7.27947573864185e-05      
7627500                 -148522057.1051728        -24768219.6902193         30333.32938868552         4.34334810009814           -29.50377502644276         -7.336136743063548e-05     
7641000                 -148462888.1468247        -25166432.3907045         30332.33518025093         4.422416415276765          -29.49066385884257         -7.392892930191408e-05     
7654500                 -148402652.0547033        -25564466.66271663        30331.33330333047         4.501441898698123          -29.47734120430661         -7.449743881338122e-05     
7668000                 -148341349.4108319        -25962319.65222727        30330.32374515757         4.580423988337367          -29.46380721792731         -7.506689179059833e-05     
7681500                 -148278980.8048166        -26359988.50731168        30329.30649302527         4.659362122798358          -29.45006205626515         -7.563728404491599e-05     
7695000                 -148215546.8338382        -26757470.37816856        30328.28153427504         4.738255741317315          -29.43610587734587         -7.620861139123747e-05     
7708500                 -148151048.1026434        -27154762.41713984        30327.24885632284         4.817104283766438          -29.42193884065761         -7.678086965157149e-05     
7722000                 -148085485.2235366        -27551861.77873041        30326.20844662935         4.895907190657522          -29.40756110714809         -7.735405463371592e-05     
7735500                 -148018858.8163706        -27948765.61962776        30325.16029269807         4.974663903145574          -29.39297283922184         -7.792816214191589e-05     
7749000                 -147951169.5085385        -28345471.09872167        30324.10438211262         5.053373863032384          -29.37817420073726         -7.85031879910747e-05      
7762500                 -147882417.9349645        -28741975.37712383        30323.04070251063         5.132036512770111          -29.36316535700385         -7.907912798366112e-05     
7776000                 -147812604.7380955        -29138275.61818735        30321.96924156323         5.210651295464844          -29.3479464747793          -7.965597792924939e-05     
7789500                 -147741730.5678919        -29534368.98752636        30320.88998702355         5.28921765488015           -29.33251772226664         -8.023373362497921e-05     
7803000                 -147669796.0818188        -29930252.65303545        30319.8029266987          5.367735035440605          -29.31687926911143         -8.081239087154302e-05     
7816500                 -147596801.9448371        -30325923.78490915        30318.70804843679         5.446202882235324          -29.30103128639878         -8.139194546430417e-05     
7830000                 -147522748.8293945        -30721379.55566135        30317.60534015298         5.524620641021466          -29.28497394665054         -8.197239320573146e-05     
7843500                 -147447637.4154167        -31116617.14014465        30316.4947898183          5.602987758227721          -29.26870742382238         -8.255372988408283e-05     
7857000                 -147371468.3902976        -31511633.71556972        30315.37638546154         5.681303680957805          -29.25223189330088         -8.313595129649798e-05     
7870500                 -147294242.448891         -31906426.46152461        30314.25011516921         5.759567856993917          -29.23554753190068         -8.371905323834028e-05     
7884000                 -147215960.2935009        -32300992.55999396        30313.11596708372         5.837779734800199          -29.21865451786148         -8.430303149076224e-05     
7897500                 -147136622.6338724        -32695329.19537826        30311.97392939776         5.915938763526177          -29.20155303084521         -8.488788184024543e-05     
7911000                 -147056230.1871824        -33089433.55451303        30310.82399036735         5.994044393010185          -29.18424325193306         -8.54736000786005e-05      
7924500                 -146974783.6780304        -33483302.82668795        30309.66613830999         6.072096073782777          -29.16672536362253         -8.606018198875631e-05     
7938000                 -146892283.838429         -33876934.20366594        30308.50036158785         6.150093257070135          -29.14899954982457         -8.664762334298359e-05     
7951500                 -146808731.4077947        -34270324.87970226        30307.32664862834         6.228035394797456          -29.13106599586051         -8.723591992776392e-05     
7965000                 -146724127.1329379        -34663472.0515635         30306.1449879203          6.305921939592315          -29.11292488845924         -8.782506751892072e-05     
7978500                 -146638471.7680541        -35056372.91854659        30304.95536799729         6.383752344788035          -29.09457641575418         -8.841506188694837e-05     
7992000                 -146551766.0747138        -35449024.6824977         30303.75777745247         6.461526064427032          -29.07602076728032         -8.900589881832843e-05     
8005500                 -146464010.8218533        -35841424.54783118        30302.55220494978         6.539242553264142          -29.05725813397127         -8.959757407112079e-05     
8019000                 -146375206.7857648        -36233569.72154843        30301.33863919787         6.61690126676995           -29.03828870815627         -9.019008342114887e-05     
8032500                 -146285354.7500868        -36625457.41325666        30300.11706896126         6.694501661134093          -29.01911268355724         -9.07834226406834e-05      
8046000                 -146194455.5057943        -37017084.83518773        30298.88748306967         6.772043193268547          -28.99973025528573         -9.137758748423153e-05     
8059500                 -146102509.8511894        -37408449.20221687        30297.64987039752         6.849525320810915          -28.98014161984002         -9.197257372406398e-05     
8073000                 -146009518.5918906        -37799547.73188138        30296.4042198956          6.926947502127685          -28.960346975102           -9.256837711468791e-05     
8086500                 -145915482.5408242        -38190377.64439928        30295.15052055381         7.004309196317493          -28.94034652033429         -9.316499342659768e-05     
8100000                 -145820402.518213         -38580936.16268794        30293.88876142539         7.081609863214353          -28.92014045617714         -9.376241840897137e-05     
8113500                 -145724279.3515677        -38971220.51238269        30292.61893163621         7.158848963390881          -28.89972898464545         -9.436064782519793e-05     
8127000                 -145627113.8756759        -39361227.92185522        30291.34102033638         7.23602595816152           -28.87911230912573         -9.495967742623179e-05     
8140500                 -145528906.9325925        -39750955.62223233        30290.05501676537         7.313140309585726          -28.85829063437313         -9.55595029630274e-05      
8154000                 -145429659.3716296        -40140400.84741408        30288.76091019437         7.390191480471157          -28.83726416650833         -9.61601201900919e-05      
8167500                 -145329372.0493463        -40529560.83409251        30287.45868997648         7.467178934376852          -28.81603311301453         -9.676152484949796e-05     
8181000                 -145228045.8295386        -40918432.82176973        30286.14834550023         7.544102135616381          -28.79459768273444         -9.736371269397637e-05     
8194500                 -145125681.583229         -41307014.05277648        30284.82986622863         7.620960549260992          -28.77295808586718         -9.7966679456718e-05       
8208000                 -145022280.1886566        -41695301.77229028        30283.50324166752         7.697753641142748          -28.75111453396526         -9.857042088157186e-05     
8221500                 -144917842.5312666        -42083293.22835374        30282.16846139543         7.774480877857642          -28.72906723993152         -9.91749327194924e-05      
8235000                 -144812369.5036997        -42470985.67189276        30280.8255150374          7.851141726768699          -28.70681641801603         -9.978021069656506e-05     
8248500                 -144705862.0057824        -42858376.35673468        30279.47439227812         7.927735656009073          -28.68436228381308         -0.0001003862505513098     
8262000                 -144598320.944516         -43245462.53962642        30278.11508286186         8.004262134485128          -28.66170505425805         -0.0001009930480186938     
8275500                 -144489747.2340662        -43632241.48025259        30276.74757659063         8.08072063187949           -28.63884494762438         -0.0001016005988301316     
8289000                 -144380141.7957531        -44018710.44125345        30275.37186331302         8.157110618654119          -28.61578218352042         -0.0001022088987188141     
